timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
7981.685,58.105,23.926,27.832,170.410,793.945,0
7981.688,115.723,24.902,26.855,294.434,828.613,0
7981.692,6.836,46.875,43.945,-28.320,-631.348,0
7981.696,-65.918,51.758,46.875,-199.707,-937.012,0
7981.700,34.668,37.598,29.785,73.730,378.906,0
7981.704,122.070,25.879,21.973,308.594,-907.715,0
7981.708,29.785,44.922,41.016,62.500,-139.648,0
7981.712,-68.359,59.570,58.105,-218.262,-1000.000,0
7981.716,1.953,44.434,43.457,-29.785,12.695,0
7981.720,115.723,31.738,19.531,291.016,-796.387,0
7981.724,66.895,39.551,26.367,151.367,204.102,0
7981.728,-61.035,49.316,45.410,-187.012,-1000.000,0
7981.731,-35.645,42.480,32.715,-114.746,-394.531,0
7981.735,92.773,29.785,21.973,223.145,-923.340,0
7981.739,106.934,24.902,32.715,238.770,552.246,0
7981.743,-23.438,36.133,49.805,-106.934,-953.613,0
7981.747,-65.430,45.898,53.711,-179.199,-740.723,0
7981.751,49.805,35.156,30.273,140.625,692.871,0
7981.755,135.254,26.367,22.461,297.363,904.785,0
7981.759,20.508,41.016,41.504,-13.672,-504.883,0
7981.763,-70.801,48.340,50.781,-213.379,-1000.000,0
7981.767,21.973,25.391,39.551,46.875,270.020,0
7981.770,106.445,13.672,25.391,295.898,-866.699,0
7981.774,28.809,32.715,36.133,74.707,-42.969,0
7981.778,-78.125,49.316,52.734,-206.055,-1000.000,0
7981.782,-22.461,37.109,46.387,-51.270,-99.121,0
7981.786,99.121,17.578,29.297,260.254,-802.246,0
7981.790,76.172,28.320,34.668,171.387,287.598,0
7981.794,-57.129,52.734,53.223,-161.133,-1000.000,0
7981.798,-47.852,49.805,53.711,-127.930,-496.094,0
7981.802,82.520,33.203,38.574,202.637,983.887,0
7981.806,108.887,30.762,36.621,254.395,668.945,0
7981.810,-10.742,46.387,51.758,-86.426,-833.496,0
7981.813,-63.477,48.340,50.781,-195.312,-821.289,0
7981.817,48.340,30.762,34.180,125.488,570.801,0
7981.821,135.742,23.926,26.367,312.012,985.352,0
7981.825,26.855,36.621,40.527,3.418,-356.934,0
7981.829,-72.754,48.828,55.664,-220.703,-1000.000,0
7981.833,5.859,37.598,38.574,20.508,167.969,0
7981.837,121.582,23.926,20.020,301.270,-827.148,0
7981.841,55.664,32.227,37.109,107.910,57.129,0
7981.845,-71.289,43.945,57.617,-203.613,-1000.000,0
7981.849,-24.414,36.133,54.199,-68.359,-216.797,0
7981.853,97.168,21.484,34.668,259.277,-824.707,0
7981.856,70.801,26.367,36.621,206.055,386.719,0
7981.860,-55.664,44.434,54.199,-131.348,-1000.000,0
7981.864,-60.547,41.504,47.852,-155.762,-596.191,0
7981.868,61.523,22.461,24.902,168.457,875.977,0
7981.872,114.258,24.414,20.508,271.973,762.207,0
7981.876,-5.371,44.922,40.527,-56.641,-713.867,0
7981.880,-73.242,48.340,48.340,-204.102,-903.809,0
7981.884,41.016,32.715,30.762,79.590,432.617,0
7981.888,131.836,24.902,13.672,294.922,-946.777,0
7981.892,26.367,39.551,34.180,31.250,-219.238,0
7981.895,-72.266,54.199,60.059,-216.309,-1000.000,0
7981.899,9.766,43.945,43.457,-2.930,66.895,0
7981.903,121.094,28.809,22.949,286.133,-803.223,0
7981.907,66.895,37.109,34.180,132.812,147.461,0
7981.911,-58.105,47.363,54.199,-182.617,-1000.000,0
7981.915,-29.297,39.062,52.246,-102.539,-323.730,0
7981.919,97.168,27.832,36.621,230.957,-876.465,0
7981.923,101.562,35.645,36.621,219.238,483.887,0
7981.927,-22.461,52.734,48.340,-126.953,-1000.000,0
7981.931,-36.133,50.293,48.828,-174.316,-695.801,0
7981.935,73.730,38.086,35.645,148.438,753.906,0
7981.938,115.723,33.691,25.391,284.668,858.887,0
7981.942,-3.906,46.875,38.086,-41.016,-582.520,0
7981.946,-70.801,54.688,47.852,-219.727,-960.938,0
7981.950,38.574,40.527,36.621,69.824,335.938,0
7981.954,126.953,28.320,28.809,315.918,-886.719,0
7981.958,34.180,37.109,39.062,62.500,-89.844,0
7981.962,-66.895,47.363,50.293,-211.914,-1000.000,0
7981.966,4.883,40.039,43.945,-28.809,-38.086,0
7981.970,119.141,33.203,26.855,277.832,-796.387,0
7981.974,70.312,42.480,26.367,154.785,244.141,0
7981.978,-55.664,56.641,46.387,-178.711,-1000.000,0
7981.981,-33.203,53.223,45.410,-124.512,-433.594,0
7981.985,97.656,32.715,25.879,212.402,-956.055,0
7981.989,109.375,30.273,27.832,247.070,599.121,0
7981.993,-37.109,46.875,45.410,-108.398,-905.273,0
7981.997,-75.684,45.410,47.363,-198.730,-783.203,0
7982.001,52.246,27.832,39.062,127.930,631.836,0
7982.005,114.746,19.043,27.832,294.434,941.895,0
7982.009,1.953,31.250,33.203,-23.926,-440.918,0
7982.013,-78.613,43.457,43.945,-237.305,-1000.000,0
7982.017,9.277,33.691,36.133,25.879,228.516,0
7982.020,123.535,24.414,20.996,289.551,-852.051,0
7982.024,62.012,38.574,29.785,75.195,-6.836,0
7982.028,-47.363,52.246,47.852,-213.867,-1000.000,0
7982.032,-3.418,42.969,44.922,-63.965,-153.320,0
7982.036,99.121,22.461,29.297,252.930,-810.547,0
7982.040,75.684,17.578,33.203,174.316,325.684,0
7982.044,-45.898,32.227,49.805,-164.551,-1000.000,0
7982.048,-43.945,42.969,45.898,-151.855,-539.062,0
7982.052,69.336,32.715,27.344,178.711,938.965,0
7982.056,100.586,27.832,25.391,259.766,703.613,0
7982.060,-15.625,40.527,45.898,-72.266,-791.992,0
7982.063,-59.082,45.898,55.664,-193.359,-850.586,0
7982.067,49.316,32.227,36.133,104.492,519.043,0
7982.071,123.535,21.973,21.973,288.574,-980.469,0
7982.075,24.414,34.180,38.574,10.254,-293.457,0
7982.079,-64.453,45.410,47.852,-220.703,-1000.000,0
7982.083,16.113,39.551,38.086,0.977,132.812,0
7982.087,121.582,24.902,30.762,280.273,-815.430,0
7982.091,57.617,24.902,39.062,100.098,91.797,0
7982.095,-57.617,43.945,49.805,-206.543,-1000.000,0
7982.099,-4.395,47.363,44.922,-86.426,-261.719,0
7982.103,119.141,28.320,23.438,242.676,-844.727,0
7982.106,92.773,30.273,18.555,207.031,427.246,0
7982.110,-49.805,49.316,47.363,-138.184,-1000.000,0
7982.114,-61.523,44.434,54.199,-165.039,-624.023,0
7982.118,73.730,26.367,34.180,171.387,842.773,0
7982.122,127.441,26.367,29.297,277.344,793.457,0
7982.126,5.371,42.480,47.852,-58.105,-667.969,0
7982.130,-63.477,45.410,45.898,-209.473,-934.570,0
7982.134,34.180,28.320,23.438,71.777,383.301,0
