timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
14822.053,20.020,-609.375,33.691,-6.836,0.000,0
14822.057,30.762,-429.199,37.109,40.527,-6.348,0
14822.061,37.598,337.402,35.645,84.961,25.879,0
14822.065,27.344,266.113,34.668,46.875,56.152,0
14822.069,12.207,-537.598,35.645,-3.418,31.250,0
14822.073,26.367,-581.055,35.156,28.320,39.551,0
14822.076,50.293,-143.555,27.832,81.055,39.551,0
14822.080,42.480,55.664,26.855,61.523,44.922,0
14822.084,19.531,-218.262,30.762,4.883,64.453,0
14822.088,16.113,-472.656,21.484,8.301,42.480,0
14822.092,32.715,99.609,21.484,60.059,26.855,0
14822.096,33.691,409.180,32.227,62.500,43.457,0
14822.100,17.090,-107.422,40.039,10.254,17.578,0
14822.104,18.066,-602.539,38.574,-3.906,-41.992,0
14822.108,28.320,-177.734,29.785,48.828,-24.902,0
14822.112,26.367,416.992,24.902,72.266,5.371,0
14822.116,15.137,42.969,25.391,22.949,18.066,0
14822.119,6.348,-710.449,31.738,-9.766,10.254,0
14822.123,18.066,-487.793,30.762,33.691,16.113,0
14822.127,29.297,215.820,30.762,72.754,19.531,0
14822.131,15.625,288.574,35.156,38.574,79.102,0
14822.135,0.977,-457.031,33.203,-14.160,72.266,0
14822.139,8.301,-598.145,32.715,6.348,30.273,0
14822.143,18.066,162.109,31.250,57.617,8.789,0
14822.147,17.090,333.984,29.297,44.922,-3.418,0
14822.151,-0.488,-207.031,29.297,-12.207,11.719,0
14822.155,0.977,-733.398,27.832,-4.883,0.977,0
14822.159,27.832,-420.410,29.785,53.711,-5.859,0
14822.162,29.297,271.484,33.203,62.500,-0.488,0
14822.166,14.648,-178.711,33.691,13.184,8.301,0
14822.170,15.137,-680.664,38.086,-5.859,19.043,0
14822.174,36.133,-212.891,41.504,47.852,111.328,0
14822.178,41.016,132.324,31.738,78.125,109.863,0
14822.182,25.391,-70.312,26.367,31.250,10.742,0
14822.186,14.160,-520.020,33.203,-12.207,17.578,0
14822.190,20.996,-311.523,35.645,22.949,15.137,0
14822.194,35.645,262.207,28.320,76.660,4.395,0
14822.198,32.227,275.879,33.203,52.734,81.055,0
14822.201,15.625,-290.039,39.551,0.977,73.730,0
14822.205,19.043,-506.836,29.297,17.578,-18.066,0
14822.209,36.133,134.766,30.762,70.801,-16.113,0
14822.213,38.086,331.055,40.527,67.383,50.293,0
14822.217,22.461,-562.012,41.992,8.301,38.574,0
14822.221,19.043,-800.293,35.645,0.977,34.668,0
14822.225,32.227,-33.691,31.738,57.129,-0.977,0
14822.229,33.691,450.195,32.227,68.359,-11.230,0
14822.233,19.531,74.219,33.691,18.066,49.805,0
14822.237,17.090,-648.438,32.715,-4.395,37.598,0
14822.241,34.180,-270.020,28.809,41.016,45.410,0
14822.244,44.434,492.188,26.367,70.801,75.195,0
14822.248,27.832,267.090,26.367,32.715,29.297,0
14822.252,11.230,-438.477,36.133,0.000,1.953,0
14822.256,20.508,-406.738,43.945,33.691,62.012,0
14822.260,37.109,159.180,41.992,76.172,34.668,0
14822.264,26.855,253.906,40.527,51.758,21.484,0
14822.268,1.953,-273.926,47.363,-1.465,47.852,0
14822.272,8.789,-443.848,47.363,8.301,1.465,0
14822.276,30.762,-79.102,35.645,60.059,31.738,0
14822.280,28.809,90.820,37.598,55.664,23.438,0
14822.284,5.371,-87.891,42.480,-10.742,56.641,0
14822.287,-7.324,-416.504,39.062,-19.531,97.168,0
14822.291,8.789,54.688,32.227,42.480,109.375,0
14822.295,16.113,477.051,36.621,61.035,103.027,0
14822.299,7.324,41.016,44.922,14.160,0.488,0
14822.303,2.441,-512.207,41.016,-11.230,-37.598,0
14822.307,13.672,-382.812,41.504,35.156,-8.301,0
14822.311,34.668,312.500,43.457,73.730,28.320,0
14822.315,26.367,78.613,40.527,40.039,-5.371,0
14822.319,9.766,-803.711,41.992,-5.371,-9.277,0
14822.323,21.973,-500.977,35.645,21.484,39.062,0
14822.326,33.203,289.062,29.785,71.289,26.367,0
14822.330,23.926,410.156,31.738,52.734,4.395,0
14822.334,3.906,-365.234,29.297,-1.953,-49.316,0
14822.338,1.953,-650.879,31.250,6.836,-12.695,0
