timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
8034.126,20.996,33.691,60.059,66.406,478.027,0
8034.130,25.879,34.668,50.293,74.219,972.656,0
8034.134,37.598,37.109,51.270,87.891,-931.152,0
8034.138,38.086,34.180,56.152,83.984,872.559,0
8034.142,37.598,37.109,53.711,76.660,447.754,0
8034.146,42.969,34.668,46.387,73.730,812.500,0
8034.150,51.270,34.180,41.016,82.520,-941.406,0
8034.154,32.715,39.551,46.875,78.125,-972.168,0
8034.158,11.719,34.180,63.477,68.359,331.543,0
8034.162,34.668,32.227,65.918,74.707,416.992,0
8034.165,45.898,33.691,60.547,81.055,-945.801,0
8034.169,32.715,34.668,59.082,82.031,-896.973,0
8034.173,27.832,32.227,56.641,82.031,444.824,0
8034.177,34.180,32.715,52.734,59.570,217.285,0
8034.181,37.109,32.715,51.758,57.617,-999.023,0
8034.185,22.461,29.297,54.199,67.871,-877.441,0
8034.189,15.625,28.809,52.246,62.500,604.980,0
8034.193,36.133,32.715,52.734,41.016,178.223,0
8034.197,41.016,32.715,53.711,28.809,901.855,0
8034.201,33.691,25.391,49.805,37.598,-897.461,0
8034.205,20.508,28.809,48.340,32.715,857.910,0
8034.208,10.254,36.133,58.105,21.973,106.445,0
8034.212,38.086,30.762,56.641,15.625,545.898,0
8034.216,47.363,29.297,54.199,19.531,-916.016,0
8034.220,25.879,30.762,57.617,4.395,-925.781,0
8034.224,21.484,25.391,50.293,-19.531,145.996,0
8034.228,24.902,26.855,50.293,-12.695,82.031,0
8034.232,29.297,30.762,50.293,8.301,-955.566,0
8034.236,21.973,32.227,49.805,-8.301,-848.145,0
8034.240,10.742,35.156,52.734,-23.438,298.828,0
8034.244,12.207,29.785,53.223,-18.066,-73.242,0
8034.248,24.902,24.902,54.688,-20.508,959.473,0
8034.251,18.555,31.738,59.082,-26.855,-829.590,0
8034.255,8.789,33.691,62.012,-24.414,498.535,0
8034.259,16.602,30.762,52.734,-33.691,-382.324,0
8034.263,29.297,30.273,49.316,-38.086,610.840,0
8034.267,31.250,33.203,53.223,-18.555,-837.891,0
8034.271,16.113,34.668,60.059,-29.785,864.258,0
8034.275,17.578,34.180,63.965,-50.781,-360.352,0
