timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
13227.216,52.734,34.180,17.090,38.574,47.852,0
13227.220,29.297,36.621,15.137,31.738,-23.438,0
13227.224,22.949,37.109,15.625,25.391,-133.789,0
13227.228,40.527,34.180,17.090,29.785,-29.297,0
13227.232,53.711,31.250,17.090,39.551,152.832,0
13227.236,42.969,36.133,15.625,39.551,104.492,0
13227.240,30.273,37.109,18.066,31.250,-142.090,0
13227.244,40.527,32.715,21.484,28.809,-104.980,0
13227.247,59.082,34.180,17.578,38.086,120.117,0
13227.251,56.152,34.180,18.066,43.457,109.863,0
13227.255,40.039,31.250,18.555,32.227,-55.664,0
13227.259,41.992,34.668,19.043,29.785,-12.207,0
13227.263,60.059,34.180,20.508,36.621,151.855,0
13227.267,56.641,32.715,21.973,33.691,143.066,0
13227.271,36.621,34.180,18.066,19.043,-29.297,0
13227.275,29.785,36.133,14.648,13.672,-130.859,0
13227.279,49.805,32.715,16.113,26.855,-14.648,0
13227.283,54.688,30.762,18.066,35.156,118.164,0
13227.287,38.574,29.297,16.113,26.367,15.625,0
13227.290,32.715,33.203,17.578,12.207,-107.422,0
13227.294,44.922,38.574,19.043,23.926,-61.035,0
13227.298,61.035,41.016,18.066,42.969,97.168,0
13227.302,43.945,34.668,21.484,40.527,71.289,0
13227.306,31.738,26.367,20.020,29.297,-77.148,0
13227.310,39.551,30.273,18.555,29.297,0.488,0
13227.314,51.270,33.203,19.531,41.992,127.930,0
13227.318,44.434,28.320,15.625,44.922,121.094,0
13227.322,28.320,24.902,14.648,34.180,-0.977,0
13227.326,32.227,23.438,17.090,31.250,-97.168,0
13227.330,48.828,24.902,18.066,44.922,28.320,0
13227.333,55.176,32.715,22.949,50.781,90.332,0
13227.337,32.715,33.691,25.879,36.133,-32.715,0
13227.341,20.508,27.832,23.926,32.227,-106.445,0
13227.345,42.969,31.738,26.367,45.898,-16.113,0
13227.349,45.898,27.832,23.926,49.805,121.582,0
13227.353,26.367,19.043,20.508,38.574,67.871,0
13227.357,15.137,21.973,21.484,34.668,-53.711,0
13227.361,30.762,24.414,20.508,37.109,40.039,0
13227.365,49.316,24.414,21.973,48.340,176.270,0
13227.369,33.203,28.320,27.344,50.293,159.180,0
13227.372,15.625,28.320,24.902,40.039,50.781,0
13227.376,24.902,23.438,21.973,41.016,17.578,0
13227.380,42.480,23.926,24.414,50.293,172.363,0
13227.384,38.574,25.879,27.344,48.340,199.219,0
13227.388,22.461,25.879,26.367,32.227,-11.230,0
13227.392,18.066,22.461,24.902,25.391,-125.977,0
13227.396,35.156,22.949,26.367,30.273,35.156,0
13227.400,40.039,22.461,23.926,31.738,190.918,0
13227.404,26.855,25.391,25.391,30.762,125.000,0
13227.408,17.578,28.809,28.809,22.949,-8.301,0
13227.412,25.391,23.926,26.855,22.461,31.250,0
13227.415,37.109,21.973,23.926,30.273,131.836,0
13227.419,29.297,27.832,28.320,28.320,18.555,0
13227.423,15.625,26.367,29.785,23.926,-86.426,0
13227.427,24.414,23.438,27.344,24.414,10.254,0
13227.431,43.457,25.879,26.855,35.645,159.668,0
13227.435,40.039,29.297,26.855,39.062,142.090,0
13227.439,24.902,29.785,27.832,24.902,3.906,0
13227.443,25.391,26.855,27.832,23.438,-39.551,0
13227.447,46.387,25.391,31.250,43.945,101.074,0
13227.451,41.992,23.438,32.227,47.852,184.570,0
13227.455,20.020,22.461,32.227,32.227,54.688,0
13227.458,18.066,21.484,29.785,23.438,-47.852,0
13227.462,37.598,20.508,26.855,27.344,48.828,0
13227.466,49.316,26.367,29.785,38.086,150.879,0
13227.470,30.762,27.832,29.785,35.645,26.855,0
13227.474,20.020,21.973,26.367,21.484,-87.891,0
13227.478,38.086,20.020,24.902,23.438,24.902,0
13227.482,49.805,22.461,29.785,41.992,120.605,0
13227.486,40.039,27.344,31.738,40.527,-3.418,0
13227.490,29.297,21.484,32.715,33.691,-123.047,0
13227.494,37.109,16.602,34.668,36.133,-72.266,0
13227.497,50.781,20.996,30.762,45.898,57.129,0
13227.501,39.551,21.973,32.227,50.293,30.273,0
13227.505,20.996,16.113,31.250,35.645,-67.871,0
13227.509,20.020,15.137,28.809,23.926,-77.148,0
13227.513,37.109,20.996,28.320,35.645,0.000,0
13227.517,41.016,21.484,29.297,43.457,130.371,0
13227.521,32.227,19.043,34.668,35.645,42.969,0
13227.525,30.762,17.090,29.785,30.273,-114.746,0
13227.529,46.875,19.043,29.785,37.109,-29.297,0
13227.533,54.688,22.949,30.762,45.898,73.242,0
13227.537,33.203,21.484,24.414,36.621,26.855,0
13227.540,20.020,19.043,24.902,26.855,-72.754,0
13227.544,33.203,19.531,22.461,31.738,-26.855,0
13227.548,43.457,20.020,22.461,39.062,108.887,0
13227.552,30.273,22.461,25.391,35.645,76.172,0
13227.556,24.902,34.180,30.273,35.645,-60.547,0
13227.560,33.691,28.320,27.344,33.691,-70.801,0
13227.564,49.316,18.066,22.949,38.086,78.613,0
13227.568,41.504,18.555,25.391,41.016,97.656,0
13227.572,24.902,17.578,25.391,27.832,-62.012,0
13227.576,29.785,19.531,23.926,24.414,-141.113,0
13227.580,45.410,20.996,24.902,40.527,0.488,0
13227.583,45.898,21.973,22.461,44.922,114.258,0
13227.587,26.855,22.949,21.973,22.949,-32.715,0
13227.591,21.973,24.414,27.344,16.113,-134.766,0
13227.595,41.016,21.484,26.855,28.320,8.301,0
13227.599,43.457,17.578,22.461,35.645,125.000,0
13227.603,26.855,21.484,25.391,23.926,37.109,0
13227.607,18.555,20.996,27.344,14.160,-80.566,0
13227.611,26.855,18.066,22.461,22.461,-44.922,0
13227.615,45.898,21.484,20.508,36.621,90.332,0
13227.619,34.180,22.461,22.461,29.785,89.355,0
13227.622,12.695,24.414,21.484,16.113,-39.062,0
13227.626,21.973,24.414,20.996,18.555,-72.754,0
13227.630,41.992,22.461,20.996,33.691,88.867,0
13227.634,36.133,20.996,20.508,31.738,110.840,0
13227.638,19.043,20.996,20.508,17.090,-45.410,0
13227.642,19.531,23.926,23.926,14.648,-83.496,0
13227.646,34.668,24.414,26.855,29.785,28.320,0
13227.650,39.551,25.879,22.949,42.480,145.508,0
13227.654,24.902,27.832,25.879,33.203,48.828,0
13227.658,18.555,22.949,26.367,25.391,-86.426,0
13227.662,44.922,21.973,23.926,35.156,6.836,0
13227.665,55.176,25.391,22.461,43.457,137.207,0
13227.669,28.809,25.879,21.484,31.738,59.570,0
13227.673,13.672,24.414,20.996,16.602,-80.566,0
13227.677,26.855,21.484,22.461,24.902,-36.133,0
13227.681,37.598,20.508,22.949,37.109,128.418,0
13227.685,27.344,23.438,24.902,33.691,122.559,0
13227.689,12.695,29.297,25.879,20.020,-15.625,0
13227.693,18.555,23.438,20.996,15.137,-61.035,0
13227.697,41.992,18.066,20.508,35.645,102.539,0
13227.701,38.574,23.438,23.926,40.039,200.684,0
13227.705,13.672,24.902,23.926,25.391,24.902,0
13227.708,13.672,22.949,23.438,16.602,-104.980,0
13227.712,40.527,22.461,22.461,28.809,-11.719,0
13227.716,47.363,20.508,25.879,44.922,142.090,0
13227.720,26.855,21.973,29.297,35.645,69.336,0
13227.724,18.555,20.996,22.949,20.508,-83.008,0
13227.728,37.598,18.555,20.020,26.367,3.418,0
13227.732,54.688,18.066,17.090,43.457,156.738,0
13227.736,34.668,19.043,19.531,38.574,114.746,0
13227.740,10.742,22.461,22.949,20.020,-47.852,0
13227.744,22.949,20.020,18.066,20.996,-54.688,0
13227.747,46.387,18.066,20.020,37.598,130.371,0
13227.751,34.668,18.555,21.484,35.156,138.672,0
13227.755,12.695,17.578,18.066,14.160,-29.785,0
13227.759,24.902,21.484,22.949,16.113,-84.961,0
13227.763,56.152,26.855,23.926,42.969,100.098,0
13227.767,56.641,20.508,19.531,49.805,203.125,0
13227.771,34.180,20.020,21.484,32.227,28.809,0
13227.775,28.809,24.902,21.484,19.043,-89.355,0
13227.779,51.270,22.461,20.508,36.133,46.875,0
13227.783,57.617,20.020,18.066,45.410,185.059,0
13227.787,26.367,21.973,15.625,25.391,56.641,0
13227.790,11.230,21.484,14.648,11.230,-109.375,0
13227.794,33.691,23.926,13.672,17.090,-35.156,0
13227.798,54.199,27.344,17.090,39.551,123.047,0
13227.802,37.598,23.438,21.973,39.062,52.246,0
13227.806,21.484,18.066,21.973,23.926,-104.492,0
13227.810,35.645,22.949,24.902,26.855,-86.426,0
13227.814,53.711,28.320,21.973,47.363,83.496,0
13227.818,36.621,24.414,18.066,41.504,123.047,0
13227.822,10.742,22.461,19.043,11.719,-47.363,0
13227.826,15.625,23.438,21.484,12.207,-104.004,0
13227.830,33.691,21.484,22.461,32.227,55.664,0
13227.833,28.320,18.555,20.020,34.668,127.930,0
13227.837,3.906,16.602,20.508,19.531,-11.719,0
13227.841,4.395,16.602,21.973,13.672,-125.000,0
13227.845,38.086,16.602,22.461,28.320,7.324,0
13227.849,54.688,23.438,20.508,38.574,176.758,0
13227.853,35.645,24.414,18.066,13.672,76.660,0
13227.857,29.297,19.043,16.113,-8.301,-108.398,0
13227.861,51.758,22.949,15.625,-1.953,-109.863,0
13227.865,70.312,23.926,11.719,12.695,88.379,0
13227.869,55.176,21.973,11.230,12.207,119.629,0
13227.872,29.785,23.926,16.602,-1.465,-47.852,0
13227.876,27.344,21.484,18.555,7.812,-94.727,0
13227.880,43.457,18.555,16.602,39.062,61.523,0
13227.884,36.621,23.926,17.090,50.781,140.625,0
13227.888,7.812,21.973,17.578,29.785,-7.812,0
13227.892,8.301,16.113,16.113,16.602,-90.332,0
13227.896,34.668,21.973,19.043,39.551,50.781,0
13227.900,35.156,22.949,19.531,47.363,146.484,0
13227.904,14.160,22.461,18.066,27.344,20.020,0
13227.908,9.277,20.996,18.555,14.160,-109.375,0
13227.912,25.391,20.508,17.090,30.273,-5.371,0
13227.915,39.551,20.996,20.020,51.270,137.207,0
13227.919,22.949,19.043,21.484,41.504,62.012,0
13227.923,10.254,14.648,19.531,24.902,-63.965,0
13227.927,25.879,18.555,16.602,30.762,-20.508,0
13227.931,41.504,23.438,14.648,38.086,141.602,0
13227.935,30.762,23.926,21.973,31.738,119.141,0
13227.939,10.742,24.414,20.996,15.625,-65.430,0
13227.943,14.160,17.578,15.137,13.672,-98.145,0
13227.947,36.133,16.113,16.113,35.645,70.801,0
13227.951,38.086,23.438,20.508,32.715,132.324,0
13227.955,27.344,29.785,23.438,19.043,2.441,0
13227.958,24.414,25.391,19.043,22.949,-40.527,0
