timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
10130.841,14.160,51.758,55.176,22.461,-13.672,2
10130.845,44.922,54.688,56.641,34.180,54.688,0
10130.849,34.668,55.664,59.082,27.832,85.938,0
10130.853,5.859,53.711,60.547,25.391,40.527,0
10130.857,19.043,52.246,58.105,22.949,49.316,0
10130.861,42.480,53.711,55.664,26.367,63.965,0
10130.865,40.039,54.688,55.176,23.438,30.273,0
10130.869,11.230,54.199,55.664,11.719,-9.277,0
10130.872,5.371,53.223,57.617,9.766,11.230,0
10130.876,35.645,50.293,58.105,18.066,38.086,0
10130.880,48.340,51.270,58.105,25.391,60.547,0
10130.884,29.785,50.781,58.105,16.113,39.062,0
10130.888,11.719,50.293,56.641,9.766,-3.906,0
10130.892,20.020,52.246,57.617,16.602,27.832,0
10130.896,43.457,53.223,57.617,29.297,94.727,0
10130.900,23.438,48.340,53.711,21.973,85.449,0
10130.904,-6.836,46.387,54.688,14.648,14.160,0
10130.908,5.859,51.758,56.152,20.996,5.371,0
10130.912,31.250,50.781,52.734,20.508,62.012,0
10130.915,28.320,47.852,53.223,19.531,60.059,0
10130.919,6.348,49.316,53.223,18.555,1.465,0
10130.923,11.230,51.758,51.270,20.508,-19.531,0
10130.927,38.086,51.270,53.223,28.809,35.156,0
10130.931,37.109,50.293,54.688,27.344,68.359,0
10130.935,9.277,52.734,51.270,19.043,22.461,0
10130.939,6.836,53.711,49.316,15.137,-21.484,0
10130.943,30.273,55.176,53.223,25.391,46.387,0
10130.947,41.992,55.664,54.688,30.273,91.309,0
10130.951,20.996,52.246,52.734,20.508,25.391,0
10130.955,-2.930,52.734,50.781,20.508,-34.180,0
10130.958,20.996,49.316,53.223,27.832,-5.371,0
10130.962,62.500,48.828,51.270,40.527,70.801,0
10130.966,54.688,53.711,49.805,36.621,48.828,0
10130.970,17.090,50.293,56.152,15.137,-13.184,0
10130.974,16.602,47.363,55.664,17.090,4.395,0
10130.978,53.223,48.340,52.734,37.109,47.852,0
10130.982,56.152,46.875,59.082,42.969,52.734,0
10130.986,23.926,44.434,62.500,28.320,-8.789,0
10130.990,17.578,42.969,58.105,23.926,-26.855,0
10130.994,43.457,42.969,57.129,36.621,36.621,0
10130.997,60.547,41.992,56.641,43.945,73.730,0
10131.001,37.109,42.969,55.664,38.086,46.387,0
10131.005,20.508,44.434,55.176,31.738,-7.812,0
10131.009,47.852,44.434,56.152,44.434,-11.230,0
10131.013,70.801,44.434,55.664,52.734,47.852,0
10131.017,45.410,44.922,55.176,45.898,14.648,0
10131.021,24.414,45.410,53.223,43.457,-13.672,0
10131.025,47.363,42.969,55.664,51.270,34.668,0
10131.029,72.266,41.016,55.664,58.105,81.055,0
10131.033,58.105,40.527,49.316,51.270,66.406,0
10131.037,33.691,40.039,47.363,45.410,19.531,0
10131.040,35.645,41.016,48.828,53.711,11.719,0
10131.044,64.453,43.945,50.781,61.523,76.660,0
10131.048,62.988,41.504,49.316,49.316,75.684,0
10131.052,30.273,40.527,48.828,37.109,-10.254,0
10131.056,23.926,41.016,49.805,41.016,-29.785,0
10131.060,55.176,41.504,50.293,49.805,3.418,0
10131.064,75.684,42.969,52.246,51.270,20.020,0
10131.068,41.016,39.062,47.363,41.992,-29.297,0
10131.072,13.672,37.598,45.410,41.016,-78.613,0
10131.076,44.434,41.504,47.852,52.734,-42.480,0
10131.080,74.707,43.945,51.758,62.012,33.203,0
10131.083,44.922,42.969,57.129,62.012,29.785,0
10131.087,16.602,40.527,55.664,55.664,-29.297,0
10131.091,33.203,40.527,51.270,53.711,-7.812,0
10131.095,62.500,37.109,48.828,56.152,48.828,0
10131.099,50.293,36.621,48.340,53.223,65.918,0
10131.103,21.973,41.016,49.805,45.410,13.672,0
10131.107,23.438,41.016,50.781,44.434,-34.668,0
10131.111,44.434,41.504,46.875,55.176,39.062,0
10131.115,47.852,43.945,49.805,54.199,89.355,0
10131.119,20.508,44.434,54.199,42.969,45.410,0
10131.122,11.230,44.922,50.781,37.598,-17.578,0
10131.126,41.016,46.387,51.758,47.363,50.293,0
10131.130,62.500,45.898,50.781,48.340,105.469,0
10131.134,33.691,42.480,49.316,38.574,21.973,0
10131.138,9.766,43.457,49.805,37.109,-20.508,0
10131.142,39.062,48.340,49.316,44.922,15.137,0
10131.146,61.523,45.410,49.316,50.293,80.078,0
10131.150,44.434,46.875,49.316,45.898,41.992,0
10131.154,21.973,49.805,49.316,39.551,-31.250,0
