timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
5158.233,129.883,27.344,33.203,119.629,34.668,0
5158.236,-85.938,34.668,37.598,84.473,82.031,0
5158.240,-73.242,34.180,33.203,91.797,49.805,0
5158.244,142.578,29.297,26.855,136.230,34.668,0
5158.248,166.504,30.273,28.320,151.855,48.828,0
5158.252,-42.969,36.621,29.785,133.789,50.781,0
5158.256,-97.656,35.645,29.785,138.672,22.949,0
5158.260,75.195,29.297,26.855,166.016,4.883,0
5158.264,174.316,25.391,24.414,179.688,37.109,0
5158.268,-3.906,34.180,32.227,162.109,60.547,0
5158.272,-131.836,39.551,37.598,145.996,35.156,0
5158.276,6.348,31.250,34.180,163.574,34.668,0
5158.279,174.805,27.344,29.297,196.777,56.152,0
5158.283,68.848,35.156,28.809,205.078,29.297,0
5158.287,-126.953,39.062,32.227,190.918,49.805,0
5158.291,-60.547,34.668,27.832,203.125,92.285,0
5158.295,153.320,30.762,19.043,243.652,45.898,0
5158.299,125.977,32.227,21.484,241.699,22.949,0
5158.303,-96.191,36.621,27.832,215.820,56.641,0
5158.307,-106.445,34.180,21.484,213.379,41.504,0
5158.311,91.309,27.344,14.160,221.191,22.949,0
5158.315,166.504,28.809,21.484,233.398,61.523,0
5158.318,-20.996,33.691,29.785,214.355,53.223,0
5158.322,-122.559,30.762,27.344,187.988,28.809,0
5158.326,48.340,26.855,21.973,201.660,99.121,0
5158.330,183.594,29.297,20.508,229.980,100.586,0
5158.334,22.949,35.156,28.320,196.777,52.246,0
5158.338,-134.277,37.109,34.180,165.039,61.035,0
5158.342,-15.625,29.297,27.832,179.688,61.035,0
5158.346,170.410,26.367,25.879,188.965,25.879,0
5158.350,78.613,32.227,33.691,173.828,4.395,0
5158.354,-119.141,32.227,36.621,145.508,-18.066,0
5158.358,-62.500,25.391,31.250,144.043,-33.203,0
5158.361,146.973,23.438,24.414,177.734,47.363,0
5158.365,135.254,27.832,31.738,174.805,35.645,0
5158.369,-90.820,32.227,38.574,131.348,-21.484,0
5158.373,-110.840,33.203,36.133,125.977,-4.395,0
5158.377,91.309,32.227,30.762,156.738,26.855,0
