timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
4419.061,135.254,27.344,32.227,32.227,28.809,0
4419.065,2.930,31.738,29.785,-1.953,-18.066,0
4419.068,150.879,24.414,21.973,19.043,-0.488,0
4419.072,331.543,22.949,20.508,54.199,49.316,0
4419.076,223.633,26.367,26.367,39.551,-1.953,0
4419.080,19.531,31.250,31.250,11.719,-6.348,0
4419.084,35.645,28.809,28.320,19.043,47.852,0
4419.088,174.805,19.531,20.020,49.316,71.289,0
4419.092,110.840,23.926,22.461,50.781,34.180,0
4419.096,-134.766,31.250,32.227,6.836,-17.090,0
4419.100,-167.480,27.344,31.250,10.742,42.969,0
4419.104,-18.066,19.043,23.438,44.434,46.387,0
4419.108,-32.227,20.996,21.973,50.781,62.500,0
4419.111,-274.414,30.762,29.785,30.273,76.172,0
4419.115,-350.098,34.668,32.227,9.766,54.199,0
4419.119,-124.023,29.297,26.855,34.180,55.664,0
4419.123,45.898,25.879,25.391,57.129,94.238,0
4419.127,-151.367,31.738,31.738,27.832,-0.488,0
4419.131,-402.344,27.832,35.645,-3.906,-38.574,0
4419.135,-311.523,19.531,30.762,10.742,28.320,0
4419.139,-123.535,20.020,20.020,31.250,3.906,0
4419.143,-249.023,23.438,23.438,15.625,0.488,0
4419.147,-434.082,25.879,34.180,-16.602,21.973,0
4419.151,-332.031,23.926,31.250,-8.789,21.484,0
4419.154,-150.391,19.531,25.391,38.574,11.230,0
4419.158,-235.352,21.484,30.273,41.992,59.082,0
4419.162,-499.512,21.973,36.133,2.930,55.664,0
4419.166,-504.395,21.973,34.180,-2.930,39.062,0
4419.170,-286.621,24.902,26.367,29.785,27.832,0
4419.174,-235.352,27.344,25.391,53.711,37.598,0
4419.178,-451.660,28.809,33.203,20.508,40.039,0
4419.182,-580.078,25.391,34.668,-5.371,55.664,0
4419.186,-445.312,20.508,29.785,20.020,26.855,0
4419.190,-327.637,21.973,27.344,54.199,8.789,0
4419.193,-481.934,26.367,33.203,31.738,47.852,0
4419.197,-635.742,30.273,38.574,-6.348,51.758,0
4419.201,-510.742,28.320,31.738,8.789,42.969,0
4419.205,-355.957,21.484,21.484,37.109,54.688,0
4419.209,-458.984,22.461,26.855,32.715,28.809,0
4419.213,-669.922,23.926,34.668,3.906,-27.832,0
4419.217,-670.410,25.879,32.715,9.277,0.488,0
4419.221,-491.699,20.508,21.973,41.016,53.223,0
4419.225,-504.395,19.043,20.996,44.434,-8.301,0
4419.229,-678.711,25.879,30.273,9.766,39.062,0
4419.233,-638.184,26.367,29.297,-3.906,103.027,0
4419.236,-386.719,24.414,24.902,27.832,38.574,0
4419.240,-252.930,26.855,23.926,46.387,-10.254,0
4419.244,-395.508,33.691,27.832,21.973,13.184,0
4419.248,-474.121,36.133,31.738,3.906,20.508,0
4419.252,-291.504,30.273,27.832,31.250,15.137,0
4419.256,-101.562,24.414,25.879,64.453,37.109,0
4419.260,-209.961,28.320,31.738,50.293,44.922,0
4419.264,-374.023,30.273,33.691,20.996,16.602,0
4419.268,-283.203,26.367,31.738,25.879,-4.395,0
4419.272,-76.660,25.391,23.438,52.734,56.152,0
4419.276,-135.742,29.785,26.367,38.574,68.359,0
4419.279,-374.512,31.738,35.156,-1.953,5.371,0
4419.283,-344.727,26.855,29.785,-2.441,10.254,0
4419.287,-117.676,26.855,22.461,41.016,53.711,0
4419.291,-101.074,28.320,23.926,58.594,23.438,0
4419.295,-325.684,28.809,31.250,16.602,48.828,0
4419.299,-381.348,27.344,29.297,-3.906,20.020,0
4419.303,-157.227,22.461,20.020,26.367,31.738,0
4419.307,-36.621,18.066,18.555,48.340,48.828,0
4419.311,-269.043,23.438,22.461,34.668,18.555,0
4419.315,-467.285,29.297,26.855,9.277,20.996,0
4419.318,-358.398,26.367,27.344,24.414,38.574,0
4419.322,-196.777,23.926,27.832,60.547,65.918,0
4419.326,-312.500,27.832,29.297,44.922,41.504,0
4419.330,-529.297,33.203,33.691,9.766,17.090,0
4419.334,-465.820,30.273,32.715,14.160,36.133,0
4419.338,-219.238,24.414,25.879,42.969,7.324,0
4419.342,-217.285,28.320,30.273,41.016,0.977,0
4419.346,-454.590,34.668,35.156,7.812,38.574,0
4419.350,-473.633,31.738,34.180,10.742,22.949,0
4419.354,-216.309,25.391,29.297,49.316,39.062,0
4419.358,-127.441,27.344,28.320,64.453,26.367,0
4419.361,-354.004,36.133,34.180,39.062,-13.184,0
4419.365,-466.797,35.156,33.203,10.254,-22.949,0
4419.369,-334.473,26.855,23.926,36.133,-27.832,0
4419.373,-239.746,27.344,21.973,71.777,32.715,0
4419.377,-403.320,36.133,29.785,45.410,50.293,0
4419.381,-529.785,37.598,30.273,14.648,41.016,0
4419.385,-348.145,29.785,22.461,35.645,66.406,0
4419.389,-136.230,28.320,20.508,70.312,41.992,0
4419.393,-245.117,34.668,29.785,62.988,21.973,0
4419.397,-490.234,35.645,37.109,26.855,38.086,0
4419.401,-453.613,29.785,33.203,38.574,74.219,0
4419.404,-258.301,26.367,28.809,70.312,86.914,0
4419.408,-297.852,29.785,30.273,61.523,52.246,0
4419.412,-541.992,35.156,32.227,34.180,60.059,0
4419.416,-576.660,34.180,32.715,26.855,39.551,0
4419.420,-312.012,28.320,28.809,55.176,41.504,0
4419.424,-199.707,27.344,27.832,72.266,100.586,0
4419.428,-430.176,30.762,35.645,38.086,44.434,0
4419.432,-558.105,27.832,35.645,17.578,-4.883,0
4419.436,-386.719,26.367,32.227,50.781,-1.465,0
4419.440,-227.539,25.879,29.785,71.777,6.348,0
4419.443,-388.672,31.250,29.297,45.898,65.918,0
4419.447,-576.660,34.668,31.738,16.113,55.176,0
4419.451,-440.918,28.320,27.832,25.879,-11.230,0
4419.455,-224.121,23.926,23.438,55.176,-26.855,0
4419.459,-297.363,28.320,26.367,43.945,20.020,0
4419.463,-500.000,30.273,30.762,5.371,37.598,0
4419.467,-460.449,26.367,27.832,16.602,-14.648,0
4419.471,-244.629,23.926,20.020,47.852,41.016,0
