timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1218.311,9.277,29.297,28.320,-4.395,-33.691,0
1218.315,19.043,29.785,30.273,24.414,14.648,0
1218.319,48.828,25.391,29.297,63.477,50.293,0
1218.323,38.086,29.297,32.715,44.434,53.223,0
1218.327,8.301,35.156,38.086,0.488,17.090,0
1218.331,16.113,36.133,41.992,1.465,15.137,0
1218.334,42.480,43.945,40.527,44.434,12.207,0
1218.338,48.340,44.434,34.180,50.293,41.992,0
1218.342,11.230,31.250,28.320,4.883,38.086,0
1218.346,1.465,20.020,29.297,-6.836,7.812,0
1218.350,30.762,25.391,35.156,37.598,-1.953,0
1218.354,58.594,46.387,35.156,75.684,42.480,0
1218.358,29.297,41.016,36.621,35.645,56.152,0
1218.362,13.672,38.086,38.086,14.648,17.578,0
1218.366,42.480,46.387,36.133,49.316,54.199,0
1218.370,55.664,32.715,34.180,70.801,49.316,0
1218.373,29.297,22.461,33.691,31.738,75.684,0
1218.377,-1.953,21.484,26.367,-13.184,72.754,0
1218.381,12.695,13.184,17.090,3.906,11.230,0
1218.385,41.504,14.160,23.926,46.387,58.105,0
1218.389,35.645,30.762,35.156,39.062,31.738,0
1218.393,10.742,40.527,40.039,2.930,-28.809,0
1218.397,17.090,35.156,48.340,10.254,28.320,0
1218.401,36.621,34.180,41.016,44.922,53.711,0
1218.405,41.504,35.156,25.391,61.035,58.105,0
1218.409,20.020,29.297,31.738,17.090,36.133,0
1218.413,10.742,24.414,29.297,-1.953,19.531,0
1218.416,30.273,30.762,19.531,36.621,70.801,0
1218.420,53.711,34.180,36.133,66.895,72.266,0
1218.424,29.785,29.785,50.781,30.273,23.926,0
1218.428,3.418,32.715,53.711,4.395,48.828,0
1218.432,26.855,32.715,45.410,26.367,57.129,0
1218.436,44.434,27.344,36.133,52.246,45.898,0
1218.440,18.066,27.832,36.133,25.391,22.461,0
1218.444,-4.883,35.156,30.762,-10.254,-26.367,0
1218.448,11.719,35.645,35.156,15.137,28.809,0
1218.452,34.668,29.785,35.645,52.246,51.758,0
1218.456,30.273,30.762,34.668,46.875,15.625,0
1218.459,11.719,35.156,44.922,8.301,-42.969,0
