timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1553807399.200,82.520,18.066,11.230,142.578,669.922,0
1553807399.204,80.566,21.484,8.301,140.625,706.543,0
1553807399.208,66.895,26.855,-8.789,131.348,697.754,0
1553807399.212,57.617,22.461,-0.488,130.371,663.086,0
1553807399.216,66.406,26.367,9.277,145.508,679.199,0
1553807399.220,79.102,35.156,14.160,145.020,700.684,0
1553807399.224,69.824,32.715,13.672,125.977,679.199,0
1553807399.228,71.289,26.367,8.301,119.629,651.367,0
1553807399.231,86.426,28.809,13.672,125.000,632.812,0
1553807399.235,71.289,27.344,12.695,129.883,607.422,0
1553807399.239,71.289,23.926,12.207,126.953,609.863,0
1553807399.243,91.797,30.273,1.465,146.973,619.629,0
1553807399.247,95.703,32.227,-2.930,162.109,600.098,0
1553807399.251,98.145,34.668,-14.648,133.301,561.523,0
1553807399.255,112.793,35.645,-36.133,104.492,526.855,0
1553807399.259,124.023,27.832,-18.555,111.328,503.418,0
1553807399.263,133.301,32.715,9.766,128.906,492.676,0
1553807399.267,92.773,33.691,30.762,139.648,453.125,0
1553807399.271,45.898,31.250,42.969,141.602,415.527,0
1553807399.274,66.406,36.621,38.086,147.461,422.363,0
1553807399.278,80.078,39.062,18.066,132.812,362.793,0
1553807399.282,82.031,34.668,21.973,127.930,338.379,0
1553807399.286,78.613,34.668,28.320,133.789,405.273,0
1553807399.290,76.660,32.227,26.367,129.883,403.809,0
1553807399.294,84.473,28.320,22.949,137.207,383.301,0
1553807399.298,86.914,30.273,12.695,149.902,361.816,0
1553807399.302,92.773,34.180,15.625,148.438,386.230,0
1553807399.306,96.680,36.621,17.090,129.395,420.410,0
1553807399.310,99.121,36.621,6.348,125.488,392.578,0
1553807399.313,118.652,42.480,1.465,132.812,365.723,0
1553807399.317,113.770,38.574,14.160,134.766,375.000,0
1553807399.321,104.004,29.297,29.785,138.672,329.102,0
1553807399.325,102.051,27.832,29.785,131.836,275.391,0
1553807399.329,91.797,35.156,18.555,128.906,215.332,0
1553807399.333,102.051,39.062,13.184,132.812,133.789,0
1553807399.337,116.699,34.668,18.066,122.070,57.129,0
1553807399.341,120.605,35.156,17.090,126.953,5.859,0
1553807399.345,81.543,31.738,13.672,130.371,-20.508,0
1553807399.349,66.406,28.320,17.578,102.051,-67.383,0
1553807399.353,62.988,27.832,19.531,96.191,-120.117,0
1553807399.356,64.941,25.391,21.973,107.422,-136.719,0
1553807399.360,74.707,27.832,19.043,108.887,-184.082,0
1553807399.364,67.383,30.762,19.043,123.047,-261.230,0
1553807399.368,84.961,32.227,18.066,131.348,-315.918,0
