timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1553632863.722,-106.445,-10.742,29.297,-70.312,-219.238,0
1553632863.726,-94.727,-8.301,33.203,-78.613,-196.777,0
1553632863.730,-105.957,-6.348,38.574,-88.379,-251.953,0
1553632863.734,-121.582,2.930,42.480,-118.164,-241.211,0
1553632863.738,-126.465,3.906,41.992,-119.141,-167.480,0
1553632863.742,-121.094,8.301,49.805,-84.473,-192.871,0
1553632863.746,-124.512,6.348,41.992,-100.586,-147.949,0
1553632863.750,-106.934,12.207,25.879,-105.469,-113.770,0
1553632863.754,-111.816,24.414,20.020,-68.848,-127.930,0
1553632863.758,-120.605,17.090,19.043,-85.938,-144.043,0
1553632863.761,-140.137,13.184,29.785,-113.770,-87.402,0
1553632863.765,-135.742,21.973,24.414,-88.867,-67.871,0
1553632863.769,-113.281,28.320,22.949,-70.312,-129.395,0
1553632863.773,-124.023,31.250,30.273,-77.637,-50.293,0
1553632863.777,-132.324,42.480,35.645,-87.402,4.395,0
1553632863.781,-116.699,54.688,26.855,-67.871,-24.414,0
1553632863.785,-118.164,54.688,28.320,-68.848,-61.035,0
1553632863.789,-128.418,52.734,29.297,-91.797,-23.926,0
1553632863.793,-134.766,52.246,38.086,-82.520,-37.109,0
1553632863.797,-122.070,58.594,35.156,-75.684,-80.078,0
1553632863.801,-109.375,70.801,38.086,-77.148,-51.758,0
1553632863.804,-129.395,72.266,37.109,-61.523,-96.191,0
1553632863.808,-111.816,68.359,26.855,-55.176,-68.848,0
1553632863.812,-100.586,65.430,36.133,-57.129,-21.484,0
1553632863.816,-126.953,66.406,38.574,-44.922,-42.969,0
1553632863.820,-121.582,59.082,42.480,-28.320,-49.805,0
1553632863.824,-104.980,63.477,32.227,-41.992,-7.812,0
1553632863.828,-94.727,71.777,34.180,-46.875,-7.324,0
1553632863.832,-94.238,68.359,39.551,-45.410,-24.902,0
1553632863.836,-115.234,60.059,38.574,-38.086,-22.949,0
1553632863.840,-123.047,56.152,37.109,-39.551,-11.230,0
1553632863.844,-146.484,52.734,40.527,-62.012,-0.977,0
1553632863.847,-137.695,51.270,45.410,-91.309,-18.066,0
1553632863.851,-103.516,58.594,42.969,-88.867,-20.508,0
1553632863.855,-93.262,62.012,38.574,-20.020,-20.020,0
1553632863.859,-99.121,57.129,43.945,-12.207,13.672,0
1553632863.863,-125.977,53.711,37.598,-56.641,26.855,0
1553632863.867,-105.957,54.199,30.762,-42.969,21.973,0
1553632863.871,-91.309,54.688,29.785,-24.414,-19.531,0
1553632863.875,-130.371,54.199,36.133,-37.109,-24.414,0
1553632863.879,-152.344,52.246,40.039,-63.477,16.602,0
1553632863.883,-138.184,52.734,32.715,-55.176,55.176,0
1553632863.886,-129.395,57.129,34.668,-51.270,61.523,0
1553632863.890,-119.629,56.641,35.645,-71.289,-2.930,0
1553632863.894,-115.723,54.199,32.227,-50.293,-47.363,0
1553632863.898,-118.164,56.641,34.180,-47.852,30.762,0
1553632863.902,-129.883,57.129,35.156,-57.617,55.664,0
1553632863.906,-134.277,61.035,32.227,-50.781,3.906,0
1553632863.910,-123.535,60.547,32.715,-54.199,18.555,0
1553632863.914,-135.254,57.129,37.598,-52.734,52.734,0
1553632863.918,-135.742,59.570,34.180,-60.547,39.551,0
1553632863.922,-127.930,62.500,33.691,-34.668,-23.438,0
1553632863.926,-129.883,65.430,36.133,-19.043,31.738,0
1553632863.929,-143.066,62.988,28.320,-46.875,78.613,0
1553632863.933,-128.418,64.453,27.344,-68.848,22.949,0
1553632863.937,-108.398,64.941,37.109,-81.543,-40.527,0
1553632863.941,-105.469,60.059,34.180,-44.922,-0.977,0
1553632863.945,-133.301,55.176,34.668,-40.527,95.703,0
1553632863.949,-140.625,57.617,38.574,-60.059,56.152,0
1553632863.953,-137.207,55.664,39.551,-34.180,4.883,0
1553632863.957,-136.230,58.105,35.156,-39.551,17.578,0
1553632863.961,-114.746,63.965,33.203,-50.781,31.738,0
1553632863.965,-116.699,60.547,33.203,-57.129,17.090,0
1553632863.969,-124.023,63.477,31.738,-60.059,45.898,0
1553632863.972,-125.488,62.988,35.156,-49.316,95.215,0
1553632863.976,-128.906,57.129,34.668,-44.922,48.340,0
1553632863.980,-134.277,54.199,35.156,-52.734,40.039,0
1553632863.984,-134.277,52.734,34.180,-70.312,29.297,0
1553632863.988,-139.648,45.898,30.273,-67.383,-40.039,0
1553632863.992,-129.395,47.852,30.273,-70.801,-41.016,0
1553632863.996,-134.766,49.316,31.250,-72.754,21.484,0
1553632864.000,-124.512,38.574,29.297,-46.875,11.230,0
1553632864.004,-103.516,50.293,29.297,-31.250,-67.383,0
1553632864.008,-123.535,70.312,25.391,-81.055,-14.648,0
1553632864.011,-145.508,74.219,21.484,-124.023,46.875,0
1553632864.015,-136.719,79.590,16.602,-118.652,1.953,0
1553632864.019,-114.258,83.496,14.648,-97.656,47.363,0
1553632864.023,-129.883,82.031,12.207,-98.633,31.250,0
1553632864.027,-127.930,87.402,9.766,-105.469,36.621,0
1553632864.031,-109.863,84.961,15.625,-99.121,73.242,0
1553632864.035,-125.000,78.613,19.043,-99.121,93.750,0
1553632864.039,-133.789,80.566,20.996,-98.633,93.262,0
1553632864.043,-133.789,76.660,23.438,-105.469,41.504,0
1553632864.047,-113.770,76.660,19.531,-106.934,9.277,0
1553632864.051,-107.422,80.078,18.555,-103.027,67.383,0
1553632864.054,-103.516,80.078,20.020,-102.051,111.328,0
1553632864.058,-84.961,78.613,20.020,-83.008,105.957,0
1553632864.062,-87.402,80.566,23.438,-83.008,127.441,0
1553632864.066,-90.820,76.172,22.949,-95.215,46.387,0
1553632864.070,-85.938,71.289,24.902,-90.820,-12.207,0
1553632864.074,-83.008,77.148,24.414,-93.750,2.441,0
1553632864.078,-77.637,76.660,19.043,-106.934,44.434,0
1553632864.082,-66.895,77.637,18.066,-110.840,85.938,0
1553632864.086,-53.711,78.125,20.508,-98.145,53.711,0
