timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
13171.643,11.230,-36.133,31.250,48.340,101.074,0
13171.647,12.695,-229.004,30.762,40.527,56.152,0
13171.651,19.043,213.867,27.832,28.809,39.551,0
13171.655,21.484,455.078,35.645,26.855,98.633,0
13171.659,20.020,107.422,41.992,22.949,98.633,0
13171.662,17.578,-434.082,40.039,34.180,8.301,0
13171.666,16.113,-96.191,34.180,31.738,-20.020,0
13171.670,17.578,274.902,31.250,32.227,-9.766,0
13171.674,14.160,-125.488,33.691,40.039,20.996,0
13171.678,12.207,-440.430,34.668,35.156,58.594,0
13171.682,16.602,-83.496,30.273,20.996,9.766,0
13171.686,13.184,412.598,31.738,16.113,-20.996,0
13171.690,12.695,310.547,39.551,27.832,39.062,0
13171.694,18.555,-272.949,43.945,29.785,56.152,0
13171.698,10.254,-233.887,40.039,31.738,14.160,0
13171.701,8.301,336.426,35.645,24.414,12.695,0
13171.705,15.625,435.059,33.691,23.438,35.645,2
13171.709,20.020,-146.484,32.715,35.156,31.250,0
13171.713,18.066,-559.570,28.809,29.297,59.082,0
13171.717,34.668,57.617,23.438,35.645,104.980,0
13171.721,46.387,454.590,23.926,36.621,64.453,0
13171.725,46.387,28.809,24.414,31.738,2.930,0
13171.729,39.062,-288.574,22.949,29.297,60.059,0
13171.733,33.691,50.293,21.973,15.625,87.402,0
13171.737,34.668,485.352,24.902,10.254,67.383,0
13171.741,31.250,252.441,29.297,17.578,47.852,0
13171.744,25.391,-312.012,27.832,23.926,4.883,0
13171.748,10.254,-159.180,21.973,15.625,-32.227,0
13171.752,-4.883,318.848,24.414,0.000,-18.555,0
13171.756,-6.836,228.516,28.809,9.766,29.785,0
13171.760,2.930,-345.215,34.180,28.320,3.906,0
13171.764,0.977,-354.004,36.621,23.926,-20.020,0
13171.768,-3.418,349.121,36.133,27.344,27.832,0
13171.772,-4.883,291.016,38.574,21.484,25.879,0
13171.776,-5.859,-395.996,43.945,-3.418,-33.203,0
13171.780,-7.324,-491.211,45.898,-8.301,-40.527,0
13171.784,-4.395,106.934,48.340,0.488,10.254,0
13171.787,9.766,434.082,50.781,14.648,24.414,0
13171.791,24.414,40.039,52.734,33.203,23.438,0
13171.795,24.902,-411.133,56.641,22.949,5.371,0
13171.799,19.531,-8.789,47.363,2.441,15.625,0
13171.803,26.855,338.379,36.621,16.602,16.113,0
13171.807,36.133,168.457,39.062,36.133,34.668,0
13171.811,40.527,-371.094,44.434,38.086,44.434,0
13171.815,39.551,-433.594,41.504,19.043,30.762,0
13171.819,31.738,305.176,38.086,7.324,46.387,0
13171.823,32.227,397.461,31.738,15.625,24.902,0
13171.826,28.809,-127.441,29.785,20.996,32.715,0
13171.830,21.484,-301.758,34.180,14.160,23.926,0
13171.834,19.043,172.363,32.715,11.230,0.488,0
13171.838,17.090,411.133,31.738,13.672,41.504,0
13171.842,16.113,22.949,35.645,11.719,85.938,0
13171.846,14.160,-297.852,32.715,20.996,41.016,0
13171.850,17.578,10.254,26.367,13.184,8.789,0
13171.854,20.508,162.109,24.902,6.836,24.414,0
13171.858,19.531,-35.645,23.926,11.230,21.484,0
13171.862,19.531,-319.824,21.973,20.020,24.414,0
13171.866,30.762,-30.762,16.602,17.578,25.391,0
13171.869,30.762,441.895,16.113,0.977,34.180,0
13171.873,11.719,237.793,21.973,-10.742,51.270,0
13171.877,8.301,-278.320,25.391,-18.555,21.484,0
13171.881,20.996,-221.191,20.996,-19.531,-16.602,0
13171.885,27.832,350.098,20.508,-7.812,7.324,0
13171.889,26.367,353.027,28.320,-10.254,-11.230,0
13171.893,29.785,-193.359,29.297,-15.137,23.438,0
13171.897,39.062,-389.160,32.715,1.953,38.574,0
13171.901,43.457,46.387,42.480,5.371,-17.090,0
13171.905,54.688,250.488,43.945,17.578,-42.480,0
13171.909,47.852,-21.973,44.434,19.043,24.902,0
13171.912,32.715,-394.043,49.316,7.812,53.223,0
13171.916,32.715,17.578,43.945,2.930,41.992,0
13171.920,19.043,478.516,37.109,-0.488,27.832,0
13171.924,16.602,154.785,38.086,4.395,6.348,0
13171.928,30.762,-247.070,36.621,6.348,62.012,0
13171.932,37.598,-182.129,27.832,3.906,97.656,0
13171.936,33.691,162.598,26.367,2.930,55.664,0
13171.940,31.738,269.531,29.785,-14.648,20.996,0
13171.944,25.391,-338.867,27.832,-23.438,12.695,0
13171.948,25.391,-304.199,25.879,-3.418,31.250,0
13171.951,24.902,250.000,28.809,-14.648,79.102,0
13171.955,40.527,127.930,32.227,-23.438,17.578,0
13171.959,64.941,-216.309,31.738,-0.977,-44.434,0
13171.963,72.754,-287.598,29.297,2.441,12.207,0
13171.967,83.008,281.738,24.902,-1.953,84.473,0
13171.971,83.008,430.664,27.344,5.371,34.180,0
13171.975,69.824,26.855,30.273,15.625,40.039,0
13171.979,59.082,-293.457,33.691,34.668,63.965,0
13171.983,63.477,19.043,36.621,38.086,10.254,0
13171.987,60.059,477.539,33.691,27.832,19.531,0
13171.991,41.016,80.078,25.879,24.902,18.066,0
13171.994,31.738,-624.023,20.508,16.602,37.109,0
13171.998,19.043,-252.930,14.648,-3.906,72.754,0
13172.002,18.555,422.852,16.602,-18.066,44.434,0
13172.006,9.766,412.109,23.926,-35.156,59.082,0
13172.010,11.230,-223.633,25.879,-23.926,26.367,0
13172.014,19.043,-377.930,24.414,-1.465,25.879,0
13172.018,6.836,264.160,22.949,-12.695,30.273,0
13172.022,2.441,450.684,29.785,-7.812,30.273,0
13172.026,3.906,-30.273,35.156,9.277,20.996,0
13172.030,1.953,-362.305,35.156,28.320,16.602,0
13172.034,10.254,50.293,36.133,31.738,10.254,0
13172.037,13.184,305.664,39.062,32.227,-25.879,0
