timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
13044.612,30.762,-57.129,33.691,22.949,29.785,1
13044.616,35.645,-291.016,35.645,27.344,42.480,0
13044.619,33.203,143.066,28.320,24.902,0.488,0
13044.623,31.738,490.723,30.762,22.949,21.484,0
13044.627,35.645,65.918,41.504,10.254,15.137,0
13044.631,49.805,-460.938,40.039,3.906,-20.996,0
13044.635,69.336,-50.293,35.156,13.672,29.785,0
13044.639,82.031,253.906,35.645,-1.465,59.570,0
13044.643,81.543,15.625,35.645,-7.812,23.438,0
13044.647,68.848,-332.520,32.227,-6.836,-21.484,0
13044.651,51.758,-108.887,26.367,-12.207,-24.902,0
13044.655,35.156,472.168,23.926,1.953,28.809,0
13044.659,22.461,249.512,29.297,24.902,17.090,0
13044.662,6.348,-330.078,35.645,29.297,10.742,0
13044.666,2.441,-192.383,36.133,25.879,52.734,0
13044.670,13.672,368.164,37.598,24.414,22.949,0
13044.674,9.766,437.012,40.039,19.531,-8.301,0
13044.678,6.348,-152.344,40.527,20.020,45.898,0
13044.682,10.742,-403.320,36.133,21.973,90.332,0
13044.686,21.973,238.281,30.273,31.250,86.426,0
13044.690,24.902,506.836,27.832,35.645,26.855,0
13044.694,21.973,104.004,27.832,32.227,11.719,0
13044.698,21.973,-411.133,26.855,23.926,28.809,0
13044.701,26.367,-53.223,29.297,20.996,18.066,0
13044.705,37.109,509.277,34.668,29.297,35.156,0
13044.709,30.762,264.160,38.086,40.527,38.574,0
13044.713,16.602,-254.883,40.527,17.578,38.574,0
13044.717,15.137,-164.062,33.691,13.184,81.543,0
13044.721,11.230,320.312,26.855,24.902,73.730,0
13044.725,8.301,284.668,31.250,19.043,29.785,0
13044.729,7.812,-396.973,34.668,26.855,-56.152,0
13044.733,10.254,-379.395,31.738,28.809,8.301,0
13044.737,14.648,166.016,34.668,20.020,65.430,0
13044.741,21.484,17.090,34.668,8.789,-16.113,0
13044.744,22.461,-268.555,29.297,14.160,12.207,0
13044.748,24.902,-272.461,34.668,22.949,52.734,0
13044.752,29.785,202.637,44.922,26.367,28.320,0
13044.756,30.273,416.504,46.387,28.809,-19.531,0
13044.760,34.668,84.473,46.875,39.062,31.250,0
13044.764,38.086,-281.250,47.363,45.898,48.828,0
13044.768,37.109,1.953,44.434,27.344,27.832,0
13044.772,41.504,412.109,42.480,27.832,16.113,0
13044.776,44.922,102.051,40.527,37.109,-4.395,0
13044.780,32.227,-545.410,31.738,20.508,41.504,0
13044.784,25.391,-300.293,24.902,5.859,31.738,0
13044.787,33.203,377.441,25.391,15.137,-23.926,0
13044.791,31.250,440.430,26.367,16.113,28.320,0
13044.795,30.762,-86.914,28.809,32.715,81.055,0
13044.799,28.809,-330.566,37.109,38.574,43.945,0
13044.803,31.250,249.023,37.598,22.949,49.805,0
13044.807,33.203,486.816,34.180,30.273,44.922,0
13044.811,37.109,0.977,42.480,33.203,-17.090,0
13044.815,48.828,-373.535,48.340,38.574,-8.789,0
13044.819,35.645,-35.645,43.457,35.645,-5.859,0
13044.823,19.531,295.898,36.133,16.602,-14.160,0
13044.826,12.207,52.734,29.785,4.883,-2.441,0
13044.830,3.906,-322.754,22.949,5.859,48.340,0
13044.834,5.371,-32.715,23.438,10.254,26.855,0
13044.838,5.859,254.395,30.273,6.348,40.039,0
13044.842,15.137,82.520,33.691,2.930,66.895,0
13044.846,19.531,-278.809,34.180,8.301,-5.371,0
13044.850,19.531,-199.219,26.367,0.000,8.301,0
13044.854,28.809,383.789,23.438,3.906,36.133,0
13044.858,37.109,390.625,36.621,23.926,34.180,0
13044.862,31.250,-120.117,43.457,30.762,40.039,0
13044.866,38.086,-363.770,38.574,24.414,33.691,0
13044.869,43.457,74.707,35.645,4.395,20.996,0
13044.873,38.574,420.898,34.668,16.602,-11.230,0
13044.877,37.598,-94.727,32.227,29.297,9.766,0
13044.881,37.109,-613.770,36.621,19.043,37.598,0
13044.885,38.086,53.223,39.062,19.043,65.918,0
13044.889,30.273,591.309,37.598,11.719,110.840,0
13044.893,29.785,266.113,36.621,20.508,71.777,0
13044.897,19.043,-413.086,34.668,16.602,4.883,0
13044.901,21.484,-224.121,30.273,13.184,-14.648,0
13044.905,29.785,417.480,32.227,23.438,-5.859,0
13044.909,19.531,349.609,37.109,30.273,29.297,0
13044.912,8.789,-272.461,29.785,20.996,34.668,0
13044.916,6.836,-422.852,33.691,22.461,34.180,0
13044.920,14.160,112.793,48.340,33.203,95.215,0
13044.924,19.043,404.785,50.293,27.832,85.938,0
13044.928,15.137,14.160,42.969,31.250,73.242,0
13044.932,10.254,-257.812,37.598,21.484,65.430,0
13044.936,11.719,121.094,35.156,15.137,6.836,0
13044.940,15.137,389.160,37.109,31.250,8.789,0
13044.944,24.414,124.512,39.551,40.039,47.363,0
13044.948,35.645,-313.477,35.645,34.668,55.664,0
13044.951,33.691,35.645,30.273,30.273,47.852,0
13044.955,37.109,350.586,31.250,25.391,-6.348,0
13044.959,37.598,12.695,35.645,22.461,-27.832,0
13044.963,36.133,-486.816,30.762,25.879,-31.738,0
13044.967,37.109,-238.281,28.320,26.855,-4.395,0
13044.971,41.504,433.594,32.227,18.555,55.664,0
