timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
12919.268,43.457,145.996,10.742,48.340,104.004,0
12919.272,34.180,356.445,26.855,15.137,27.832,0
12919.276,22.949,-207.520,26.367,20.508,13.184,0
12919.280,38.574,-366.211,24.414,34.668,89.355,0
12919.284,37.598,101.074,22.461,19.531,61.523,0
12919.287,28.320,293.457,25.879,26.855,51.758,0
12919.291,24.414,-92.285,28.320,37.598,92.773,0
12919.295,29.785,-520.020,29.785,23.438,63.965,0
12919.299,34.180,-51.270,35.645,20.508,12.207,0
12919.303,50.781,253.418,41.504,44.922,28.809,0
12919.307,66.895,-138.672,41.016,61.523,64.941,0
12919.311,53.223,-462.402,41.016,59.082,50.293,0
12919.315,38.574,-245.117,39.551,56.152,-2.930,0
12919.319,39.062,309.570,33.691,43.945,-28.809,0
12919.323,39.551,208.984,41.992,33.691,6.836,0
12919.327,32.715,-401.367,46.387,36.621,-7.324,0
12919.330,32.715,-315.430,41.504,45.410,56.152,0
12919.334,38.574,242.188,45.898,52.246,105.469,0
12919.338,31.250,323.730,39.062,29.785,72.266,0
12919.342,37.109,-329.590,33.203,35.645,-17.578,0
12919.346,40.527,-744.141,35.156,24.902,-22.949,0
12919.350,38.086,5.859,31.738,14.648,16.113,0
12919.354,56.152,461.426,37.109,38.086,25.391,0
12919.358,55.176,109.375,46.875,30.762,52.734,0
12919.362,44.922,-460.938,46.875,41.504,58.105,0
12919.366,34.668,-187.012,32.715,40.039,47.852,0
12919.369,32.715,420.410,34.180,27.344,6.348,0
12919.373,23.926,219.238,39.551,33.691,-0.977,0
12919.377,15.625,-338.867,34.180,22.949,19.531,0
12919.381,3.906,-326.172,38.574,-8.789,6.348,0
12919.385,6.836,100.586,32.715,-3.906,45.410,0
12919.389,21.484,209.473,28.809,23.438,20.996,0
12919.393,17.578,-240.723,20.996,28.320,-30.273,0
12919.397,28.809,-266.602,22.949,26.367,52.246,0
12919.401,41.016,293.457,40.039,30.273,60.059,0
12919.405,30.762,392.578,36.133,44.434,22.949,0
12919.409,12.695,-3.906,25.879,30.762,59.082,0
12919.412,7.324,-375.977,17.090,3.418,23.926,0
12919.416,13.184,90.332,19.043,10.254,-8.789,0
