timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1553633161.898,15.625,39.062,42.480,28.809,3.418,0
1553633161.902,20.020,24.414,24.414,35.156,41.992,0
1553633161.906,19.531,25.879,24.414,35.156,54.688,0
1553633161.910,15.625,37.109,45.410,39.062,76.660,0
1553633161.914,28.809,29.297,23.926,41.504,17.090,0
1553633161.917,21.973,20.508,4.395,40.527,7.324,0
1553633161.921,12.695,41.504,47.363,48.340,56.152,0
1553633161.925,22.949,60.059,82.031,43.457,46.875,0
1553633161.929,18.066,35.156,37.109,42.969,39.062,0
1553633161.933,19.531,31.738,29.297,43.945,21.484,0
1553633161.937,28.320,45.410,55.664,52.734,63.965,0
1553633161.941,33.691,41.016,46.875,60.547,68.848,0
1553633161.945,34.180,33.203,31.738,53.711,33.691,0
1553633161.949,41.504,40.039,41.016,54.199,89.355,0
1553633161.953,31.738,43.457,47.363,53.711,93.750,0
1553633161.957,26.855,31.250,23.438,44.434,30.273,0
1553633161.960,31.738,27.832,13.184,48.828,15.625,0
1553633161.964,32.227,40.527,30.762,62.988,71.289,0
1553633161.968,45.898,44.922,42.969,61.523,122.070,0
1553633161.972,41.504,40.039,28.320,59.570,42.969,0
1553633161.976,34.668,31.250,7.324,58.594,31.738,0
1553633161.980,41.992,38.574,16.113,48.340,52.246,0
1553633161.984,42.969,62.500,57.129,52.246,25.879,0
1553633161.988,35.645,44.434,27.344,55.176,64.453,0
1553633161.992,33.691,28.320,-8.789,48.340,50.293,0
1553633161.996,41.504,38.086,1.953,53.223,77.637,0
1553633161.999,41.504,42.969,15.625,54.199,84.961,0
1553633162.003,37.598,38.086,10.254,60.547,88.379,0
1553633162.007,44.922,30.273,-11.719,51.270,77.637,0
1553633162.011,52.734,38.086,-1.953,46.875,60.059,0
1553633162.015,47.363,48.340,15.137,60.547,50.781,0
1553633162.019,40.527,52.246,13.672,60.547,0.977,0
1553633162.023,46.875,35.645,-20.508,58.594,57.129,0
1553633162.027,47.363,48.340,0.000,55.664,104.980,0
1553633162.031,41.016,59.570,20.020,59.082,42.480,0
1553633162.035,37.598,44.434,-5.371,48.340,47.852,0
1553633162.039,40.039,56.641,19.043,44.434,70.801,0
1553633162.042,41.992,59.570,26.855,56.152,28.809,0
1553633162.046,30.762,51.758,18.066,49.316,12.695,0
1553633162.050,31.738,49.805,15.625,53.223,-10.742,0
1553633162.054,41.504,50.781,20.996,53.711,44.434,0
1553633162.058,29.297,40.527,0.000,45.410,64.941,0
