timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
8644.158,41.016,34.668,11.230,47.852,-761.230,0
8644.162,14.648,35.156,-11.230,25.391,234.863,0
8644.165,16.602,31.250,3.418,6.348,-1000.000,0
8644.169,38.574,20.996,24.414,24.902,-250.977,0
8644.173,50.781,23.438,9.277,44.922,-784.668,0
8644.177,24.414,31.738,11.719,37.598,408.691,0
8644.181,-2.441,23.438,20.508,12.695,-1000.000,0
8644.185,28.809,22.949,28.809,12.695,-582.031,0
8644.189,56.641,38.574,23.438,44.922,997.559,0
8644.193,29.785,25.879,10.254,43.457,854.980,0
8644.197,2.441,13.184,-2.441,8.301,-669.922,0
8644.201,17.578,19.531,2.930,9.766,-1000.000,0
8644.205,41.504,21.484,21.484,42.969,306.152,0
8644.208,37.598,26.855,8.301,49.805,-773.926,0
8644.212,17.090,35.645,-1.465,22.461,-1.953,0
8644.216,19.531,26.367,20.020,11.230,-1000.000,0
8644.220,31.250,7.324,22.949,37.598,-149.414,0
8644.224,33.691,22.461,22.949,49.316,-769.043,0
8644.228,11.719,34.180,20.508,26.855,258.301,0
8644.232,-1.953,24.414,15.625,5.371,-1000.000,0
8644.236,22.461,25.391,15.625,15.137,-303.223,0
8644.240,42.969,37.598,6.836,54.199,-809.082,0
8644.244,22.461,29.785,2.441,43.457,517.578,0
8644.248,2.441,20.020,14.648,1.953,-1000.000,0
8644.251,24.902,20.508,19.043,14.648,-694.336,0
8644.255,57.129,22.461,13.184,43.457,860.352,0
8644.259,39.062,24.902,17.090,38.574,-976.074,0
8644.263,0.000,21.484,23.438,16.113,-424.805,0
8644.267,13.672,13.672,14.160,25.879,-1000.000,0
8644.271,46.387,17.090,11.230,52.246,174.316,0
8644.275,45.898,37.109,19.043,56.152,-753.906,0
8644.279,21.973,41.504,5.859,27.832,123.535,0
8644.283,16.602,30.273,-0.488,-6.348,-1000.000,0
8644.287,38.574,12.207,14.160,0.977,-203.125,0
8644.290,46.875,10.742,19.531,37.109,-772.461,0
8644.294,23.926,19.043,19.043,30.273,289.062,0
8644.298,18.555,24.414,15.137,7.324,-1000.000,0
8644.302,34.180,31.738,15.137,31.738,-369.629,0
8644.306,43.457,25.879,11.230,53.223,-853.516,0
8644.310,31.738,21.484,13.672,46.387,653.809,0
8644.314,-3.906,20.020,18.555,15.137,-926.758,0
8644.318,9.766,22.949,14.648,7.324,-839.844,0
8644.322,34.180,17.090,11.230,34.180,691.406,0
8644.326,26.367,28.320,9.766,46.387,-880.859,0
8644.330,5.859,38.086,16.602,33.203,-267.578,0
8644.333,7.812,25.879,29.785,20.996,-1000.000,0
8644.337,34.180,20.996,7.812,29.785,64.941,0
8644.341,25.391,16.602,-10.254,44.922,-747.559,0
8644.345,-1.953,17.090,-1.953,22.461,201.172,0
8644.349,1.465,27.344,14.160,2.930,-1000.000,0
8644.353,37.109,26.855,30.273,29.785,-231.934,0
8644.357,47.852,26.855,20.508,56.152,-775.391,0
8644.361,20.020,31.738,6.348,46.387,377.930,0
8644.365,12.207,34.180,5.371,5.859,-1000.000,0
8644.369,29.785,30.273,4.395,8.789,-432.617,0
8644.373,46.387,23.438,12.695,36.133,-906.738,0
8644.376,42.480,20.508,12.207,41.016,815.430,0
8644.380,18.555,17.578,0.977,19.531,-740.234,0
8644.384,22.461,11.719,11.719,3.906,-939.941,0
8644.388,36.621,11.230,19.043,32.715,553.711,0
8644.392,26.367,17.090,14.160,48.340,-801.270,0
