timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
11423.018,-68.848,55.664,60.059,52.734,-1000.000,0
11423.022,8.789,36.133,37.598,34.668,-239.746,0
11423.026,142.090,14.648,8.789,15.137,-914.551,0
11423.030,79.102,30.762,30.273,33.203,346.191,0
11423.034,-70.312,45.410,60.059,48.340,-1000.000,0
11423.037,-36.621,33.203,41.992,31.738,-669.434,0
11423.041,106.934,9.277,10.254,7.812,750.977,0
11423.045,88.379,12.207,12.695,6.348,651.855,0
11423.049,-70.801,38.574,38.574,25.391,-806.152,0
11423.053,-81.055,33.691,38.574,24.414,-932.617,0
11423.057,60.059,2.441,5.371,-5.371,359.375,0
11423.061,125.977,-4.395,-6.836,-10.254,967.285,0
11423.065,-20.508,27.344,31.738,20.020,-361.816,0
11423.069,-99.609,36.621,44.434,31.250,-1000.000,0
11423.073,9.277,8.789,8.301,16.113,41.992,0
11423.076,122.559,-11.719,-14.648,-5.859,-859.375,0
11423.080,9.277,18.066,20.020,10.254,70.312,0
11423.084,-102.051,40.527,42.969,25.391,-1000.000,0
11423.088,-26.367,21.973,17.090,8.789,-360.840,0
11423.092,108.398,0.977,-11.230,-12.695,-974.609,0
11423.096,56.152,14.648,9.277,-1.465,401.855,0
11423.100,-86.914,38.086,37.598,22.461,-1000.000,0
11423.104,-62.012,27.832,23.438,17.578,-736.328,0
11423.108,78.613,-1.465,-9.277,-10.742,662.598,0
11423.112,95.215,1.953,-2.441,-8.789,733.887,0
11423.116,-52.246,35.156,36.133,22.949,-709.473,0
11423.119,-79.590,39.062,33.203,21.973,-973.145,0
11423.123,50.781,12.695,-0.977,-2.441,286.133,0
11423.127,129.883,3.418,-9.766,-7.812,-969.727,0
11423.131,-9.277,33.691,26.855,14.648,-245.605,0
11423.135,-90.820,42.969,40.039,24.414,-1000.000,0
11423.139,10.742,17.578,11.230,8.301,-56.641,0
11423.143,129.395,-3.906,-6.836,-11.719,-854.004,0
11423.147,33.691,21.484,23.926,10.254,156.738,0
11423.151,-86.426,44.922,49.805,37.598,-1000.000,0
11423.155,-18.066,26.367,28.320,25.391,-460.938,0
11423.159,123.535,-1.465,-5.371,1.953,952.637,0
11423.162,82.031,14.160,14.648,13.672,488.770,0
11423.166,-68.848,42.969,45.410,34.180,-974.121,0
11423.170,-60.059,35.645,34.668,30.762,-805.176,0
11423.174,80.078,7.812,-1.465,4.883,562.012,0
11423.178,116.211,2.441,-0.977,2.930,816.895,0
11423.182,-38.086,36.621,41.504,30.762,-597.168,0
11423.186,-81.055,41.016,48.828,31.738,-1000.000,0
11423.190,40.039,9.277,20.020,9.766,206.055,0
11423.194,132.812,-0.488,-0.488,-3.906,-915.527,0
11423.198,14.648,32.227,29.785,16.113,-128.418,0
11423.201,-79.590,47.363,48.340,28.809,-1000.000,0
11423.205,13.184,22.949,20.020,13.672,-147.949,0
11423.209,137.695,1.465,-4.395,-0.977,-868.652,0
11423.213,44.922,21.484,21.973,14.160,244.141,0
11423.217,-94.238,43.457,45.898,32.715,-1000.000,0
11423.221,-47.852,32.715,27.344,20.020,-578.125,0
11423.225,93.750,4.395,-1.953,-8.789,853.027,0
11423.229,75.195,9.277,10.742,-1.465,573.730,0
11423.233,-78.613,40.527,44.434,30.762,-896.973,0
11423.237,-83.984,41.016,39.062,27.344,-877.930,0
11423.241,55.664,12.207,6.348,1.465,449.219,0
11423.244,114.258,7.812,4.395,-1.465,904.785,0
11423.248,-31.738,41.504,41.504,31.738,-469.727,0
11423.252,-91.309,47.852,44.434,43.945,-1000.000,0
11423.256,37.598,20.508,20.020,17.090,127.441,0
11423.260,145.020,0.977,2.930,-1.465,-874.512,0
11423.264,20.996,25.391,25.391,22.949,-13.184,0
11423.268,-88.867,46.875,44.922,44.434,-1000.000,0
11423.272,-4.395,31.250,27.832,28.320,-253.906,0
11423.276,131.836,4.395,2.930,-1.465,-911.621,0
11423.280,62.988,21.973,24.902,16.113,332.520,0
