timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
11156.955,-36.133,46.387,50.781,41.504,-793.457,0
11156.959,-20.996,33.691,34.180,30.762,-508.789,0
11156.963,78.613,0.977,-5.859,-6.348,662.598,0
11156.967,81.543,9.277,6.348,-0.488,623.047,0
11156.971,-24.902,48.828,50.293,41.992,-604.980,0
11156.975,-45.410,47.363,48.828,41.992,-725.586,0
11156.979,48.828,11.230,14.648,12.207,377.930,0
11156.983,97.656,3.418,2.441,2.441,876.465,0
11156.987,-3.906,40.527,38.574,31.738,-273.926,0
11156.991,-55.664,53.711,52.734,40.039,-839.844,0
11156.994,23.438,25.879,15.625,10.254,64.453,0
11156.998,109.863,6.348,-3.418,-3.418,970.703,0
11157.002,37.598,33.203,34.180,24.414,104.004,0
11157.006,-55.664,50.781,49.805,39.551,-855.469,0
11157.010,-8.301,29.785,25.391,20.996,-263.672,0
11157.014,98.633,-1.953,-5.859,-5.859,870.117,0
11157.018,62.988,16.602,16.113,12.695,436.035,0
11157.022,-50.293,49.805,50.781,46.387,-755.371,0
11157.026,-44.434,37.598,33.691,36.621,-567.871,0
11157.030,65.918,5.859,-0.488,0.000,615.723,0
11157.034,86.914,13.184,11.230,5.371,719.238,0
11157.037,-25.391,48.340,55.176,40.039,-520.508,0
11157.041,-55.664,51.758,56.641,42.969,-751.953,0
11157.045,41.504,18.555,13.672,8.301,315.918,0
11157.049,104.004,0.977,-4.883,-6.836,911.621,0
11157.053,11.719,34.668,32.715,29.297,-195.801,0
11157.057,-51.758,47.363,46.875,42.969,-871.094,0
11157.061,20.508,20.508,20.020,20.508,-23.926,0
11157.065,115.723,-4.395,-3.906,-5.371,962.891,0
11157.069,50.293,23.438,24.414,20.020,179.688,0
11157.073,-47.852,50.293,50.293,45.410,-855.469,0
11157.076,-13.672,27.344,26.855,28.809,-364.746,0
11157.080,93.262,-1.953,-5.859,-2.930,808.594,0
11157.084,74.707,16.113,11.719,7.812,509.277,0
11157.088,-39.062,48.828,46.387,41.016,-725.586,0
11157.092,-39.551,43.945,40.527,39.551,-643.066,0
11157.096,67.383,5.859,-2.441,6.348,533.203,0
11157.100,94.727,4.883,-8.301,5.859,776.855,0
11157.104,-7.812,44.922,40.039,45.898,-449.707,0
11157.108,-41.016,50.781,48.828,49.316,-796.387,0
11157.112,44.922,20.020,10.254,18.066,244.141,0
11157.116,111.328,4.883,-4.883,3.906,979.980,0
11157.119,23.926,42.969,40.039,40.039,-64.453,0
11157.123,-42.969,59.082,58.594,54.688,-853.516,0
11157.127,23.438,31.738,23.926,24.902,-81.055,0
11157.131,125.000,9.277,-6.836,0.488,985.840,0
11157.135,67.383,32.227,20.020,24.902,305.664,0
11157.139,-32.227,65.430,55.176,55.176,-814.453,0
