timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
11290.409,-12.695,44.922,45.898,62.012,-757.812,0
11290.412,44.922,30.762,26.855,42.969,-5.371,0
11290.416,127.441,16.602,11.230,27.344,947.754,0
11290.420,71.289,32.715,27.344,44.434,260.742,0
11290.424,-14.648,49.316,46.875,64.453,-776.855,0
11290.428,19.043,39.062,39.062,55.664,-350.098,0
11290.432,110.840,18.066,16.113,35.156,755.371,0
11290.436,90.820,24.414,27.344,45.898,546.875,0
11290.440,-13.672,42.969,49.805,62.500,-636.230,0
11290.444,-11.230,39.551,41.016,51.270,-616.211,0
11290.448,83.984,20.508,20.020,36.133,475.586,0
11290.451,117.188,18.066,15.625,34.180,819.336,0
11290.455,24.902,41.992,38.574,50.781,-345.215,0
11290.459,-8.301,47.363,40.039,51.270,-759.766,0
11290.463,59.570,28.320,17.090,38.086,184.082,0
11290.467,120.117,13.672,6.836,31.250,959.473,0
11290.471,43.945,31.738,33.691,49.316,29.297,0
11290.475,-31.250,46.387,52.734,59.570,-802.734,0
11290.479,20.508,32.715,34.668,43.945,-133.301,0
11290.483,110.840,9.277,6.836,24.902,911.133,0
11290.487,65.430,22.461,22.949,34.668,361.328,0
11290.491,-30.273,47.852,49.316,50.781,-763.184,0
11290.494,-8.301,43.945,44.922,43.945,-464.355,0
11290.498,91.309,22.461,21.484,21.973,682.617,0
11290.502,96.191,24.902,21.484,25.879,649.902,0
11290.506,-5.859,47.363,47.363,53.223,-572.266,0
11290.510,-15.137,45.410,42.480,49.316,-686.523,0
11290.514,73.730,26.855,16.602,27.344,391.602,0
11290.518,118.164,22.949,11.230,22.949,893.066,0
11290.522,25.391,48.828,41.016,48.828,-240.723,0
11290.526,-20.508,53.223,49.316,58.105,-805.176,0
11290.530,54.199,31.250,26.855,40.039,87.402,0
11290.534,124.023,22.949,13.672,27.832,986.328,0
11290.537,51.758,46.387,34.180,41.504,134.277,0
11290.541,-25.391,60.059,50.781,53.711,-816.895,0
11290.545,20.996,44.434,35.156,40.527,-233.887,0
11290.549,110.352,24.414,11.230,17.090,869.629,0
11290.553,77.637,37.109,29.297,35.156,454.590,0
11290.557,-20.996,57.617,49.805,58.594,-726.562,0
11290.561,-11.230,46.387,37.109,47.852,-541.016,0
11290.565,89.844,24.902,20.020,22.949,603.516,0
11290.569,103.027,31.250,28.809,27.832,733.398,0
11290.573,-7.324,52.246,56.641,53.711,-501.953,0
11290.576,-28.320,49.805,55.176,50.781,-745.117,0
11290.580,62.988,30.273,29.297,29.297,307.129,0
11290.584,122.070,24.902,17.578,20.020,943.359,0
11290.588,26.855,50.293,44.434,45.410,-126.953,0
11290.592,-40.527,59.570,56.152,58.594,-821.777,0
11290.596,29.785,41.504,34.668,37.598,-2.441,0
11290.600,121.582,26.855,16.602,20.020,983.887,0
11290.604,60.547,45.410,37.598,42.969,232.910,0
11290.608,-31.738,62.012,58.594,58.105,-818.848,0
11290.612,10.742,48.340,45.410,44.434,-334.473,0
11290.616,112.305,25.391,20.020,30.273,817.871,0
