timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
16307.512,3.906,31.738,34.180,16.113,27.832,0
16307.516,-17.090,29.297,31.738,16.602,35.156,0
16307.520,-6.836,23.438,24.902,18.066,56.641,0
16307.524,5.371,24.902,27.344,17.578,68.359,0
16307.528,5.859,28.809,33.691,22.461,76.172,0
16307.532,-7.812,30.273,37.109,31.250,-6.348,0
16307.536,1.465,29.297,33.203,29.297,-25.879,0
16307.540,18.555,35.645,32.227,24.414,56.152,0
16307.544,8.789,39.551,33.203,22.461,56.641,0
16307.547,-14.160,32.227,30.762,15.625,-4.883,0
16307.551,-25.391,25.391,30.273,21.484,-23.438,0
16307.555,-25.391,25.879,30.762,41.992,7.324,0
16307.559,-31.250,30.273,32.715,43.945,44.922,0
16307.563,-43.945,36.621,36.133,18.555,24.414,0
16307.567,-26.367,36.621,33.203,15.625,4.395,0
16307.571,-15.137,32.715,26.855,22.949,18.555,0
16307.575,-47.852,30.762,23.926,19.043,35.156,0
16307.579,-67.871,35.645,29.785,18.555,20.508,0
16307.583,-57.617,37.598,33.203,12.695,-3.906,0
16307.587,-44.434,33.203,29.785,17.090,1.953,0
16307.590,-30.762,34.180,29.785,26.855,8.301,0
16307.594,-27.344,37.598,36.621,37.598,18.555,0
16307.598,-58.105,39.062,39.551,35.645,43.457,0
16307.602,-45.410,35.645,31.738,21.484,72.266,0
16307.606,-14.648,34.180,27.832,14.160,68.848,0
16307.610,-20.508,32.227,31.738,26.367,53.711,0
16307.614,-33.691,35.156,37.109,36.621,24.902,0
16307.618,-18.555,38.574,32.715,29.297,20.020,0
16307.622,-10.254,34.668,29.297,21.484,55.664,0
16307.626,-11.719,36.621,31.250,28.809,11.719,0
16307.629,-17.090,38.574,34.180,21.484,48.340,0
16307.633,-18.066,37.109,35.156,15.137,27.344,0
16307.637,1.465,39.551,31.250,22.949,-2.930,0
16307.641,4.883,38.574,27.344,21.484,13.184,0
16307.645,-10.254,39.551,30.273,23.926,-4.395,0
16307.649,-5.371,38.574,34.180,15.137,36.621,0
16307.653,12.695,31.250,26.855,9.277,62.988,0
16307.657,24.902,31.250,26.855,20.020,52.734,0
16307.661,31.250,35.156,33.691,21.973,-9.277,0
16307.665,27.832,35.156,34.180,14.648,7.324,0
16307.669,36.133,29.785,27.832,20.996,39.062,0
16307.672,49.316,27.832,26.855,37.109,20.020,0
16307.676,47.852,34.180,34.180,35.156,2.930,0
16307.680,33.203,40.527,36.621,19.043,-32.227,0
16307.684,37.598,38.574,30.273,22.949,2.930,0
16307.688,50.781,35.645,29.785,43.945,38.574,0
16307.692,63.477,37.109,35.645,43.457,-5.371,0
16307.696,56.641,39.551,39.062,31.250,13.184,0
16307.700,31.738,39.062,32.227,30.762,71.777,0
16307.704,33.691,34.180,25.391,32.227,39.551,0
16307.708,42.480,32.715,26.855,24.414,31.738,0
16307.712,42.969,37.598,33.203,17.090,50.781,0
16307.715,33.203,35.645,32.227,17.090,29.297,0
16307.719,44.434,28.320,31.250,33.203,43.945,0
16307.723,56.641,28.320,34.668,48.340,48.340,0
16307.727,42.480,34.180,36.133,34.180,52.734,0
16307.731,30.273,33.203,38.086,18.555,54.199,0
16307.735,36.133,28.320,31.250,18.555,-31.250,0
16307.739,46.875,29.297,29.785,35.645,-36.133,0
16307.743,50.293,33.691,34.668,45.410,34.668,0
16307.747,38.574,37.109,28.320,27.344,10.742,0
16307.751,40.039,36.621,20.996,13.184,11.719,0
16307.754,50.781,39.551,19.531,17.090,-27.344,0
16307.758,51.270,39.551,22.461,26.855,-17.578,0
16307.762,32.227,41.504,27.832,22.949,41.016,0
16307.766,14.160,37.598,30.762,7.812,-3.418,0
16307.770,16.113,25.879,27.832,0.000,28.809,0
16307.774,21.973,34.180,26.855,4.395,64.453,0
16307.778,10.254,40.527,35.156,3.418,21.484,0
16307.782,-9.277,33.203,30.762,-10.254,16.602,0
16307.786,-0.977,34.668,18.066,-23.926,40.039,0
16307.790,10.254,36.621,26.367,-12.695,50.293,0
16307.794,-14.160,32.715,38.086,-6.836,58.594,0
16307.797,-29.785,34.180,42.969,-41.504,43.457,0
16307.801,-23.438,30.762,41.504,-61.035,24.902,0
16307.805,-26.855,25.879,39.062,-61.035,44.434,0
16307.809,-45.898,26.367,44.434,-62.988,48.340,0
16307.813,-75.195,24.414,53.711,-75.195,33.203,0
16307.817,-76.660,16.113,50.293,-73.730,33.691,0
16307.821,-80.566,11.719,41.992,-82.520,-2.441,0
16307.825,-104.004,16.113,40.039,-111.328,-1.465,0
16307.829,-125.000,18.066,51.758,-125.000,-16.113,0
16307.833,-134.277,14.160,55.664,-133.789,-0.977,0
16307.837,-122.559,10.254,50.781,-132.812,55.664,0
