timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
16597.247,27.832,31.738,33.203,28.809,75.195,0
16597.251,40.527,27.344,32.715,45.898,94.238,0
16597.254,31.250,25.879,29.785,36.133,15.137,0
16597.258,17.578,26.855,31.250,10.254,13.184,0
16597.262,28.809,26.367,31.738,14.648,3.418,0
16597.266,53.711,28.809,33.203,40.527,-10.254,0
16597.270,50.781,33.203,35.645,45.898,-32.715,0
16597.274,23.926,31.738,31.738,29.297,-23.926,0
16597.278,22.949,29.785,32.227,26.855,20.508,0
16597.282,54.199,31.738,32.715,40.039,31.738,0
16597.286,57.129,34.668,29.785,45.410,43.457,0
16597.290,27.832,34.668,26.367,24.414,29.297,0
16597.294,11.719,34.668,24.902,7.324,26.855,0
16597.297,30.273,36.133,25.879,27.832,45.898,0
16597.301,45.410,35.156,31.250,46.875,27.344,0
16597.305,29.785,33.691,32.227,36.133,18.066,0
16597.309,17.578,35.645,32.227,21.484,20.996,0
16597.313,40.527,39.062,33.691,19.531,6.836,0
16597.317,60.059,34.180,28.809,37.109,33.203,0
16597.321,46.387,30.273,28.320,36.621,66.406,0
16597.325,25.391,30.762,31.250,13.672,15.625,0
16597.329,25.391,29.785,31.250,24.902,-25.879,0
16597.333,50.781,21.973,30.273,50.781,9.277,0
16597.337,50.781,19.531,31.738,47.363,7.324,0
16597.340,17.090,26.855,31.738,28.809,-14.160,0
16597.344,6.348,30.273,35.156,23.438,13.672,0
16597.348,35.156,28.809,35.645,41.016,13.184,0
16597.352,58.594,31.250,30.273,47.363,63.965,0
16597.356,38.574,34.668,32.227,31.250,100.098,0
16597.360,8.789,32.715,35.156,12.695,41.016,0
16597.364,22.461,30.273,31.738,28.809,-2.930,0
16597.368,47.363,31.738,31.738,60.059,34.668,0
16597.372,38.086,36.133,30.273,35.645,56.641,0
16597.376,16.602,34.668,28.809,8.301,28.809,0
16597.379,22.461,34.668,26.367,9.766,76.660,0
16597.383,42.480,34.668,26.367,33.203,86.426,0
16597.387,40.527,32.715,31.250,38.574,36.133,0
16597.391,32.715,31.738,26.855,12.695,20.996,0
16597.395,25.879,30.762,23.438,16.113,21.973,0
16597.399,29.297,29.297,23.438,31.250,-19.531,0
16597.403,39.062,30.762,25.391,42.969,-19.531,0
16597.407,17.578,33.203,26.855,30.762,25.391,0
16597.411,9.766,32.715,27.344,19.531,24.414,0
16597.415,34.180,33.203,25.879,37.109,23.438,0
16597.419,41.504,37.109,26.367,43.457,15.625,0
16597.422,28.809,37.109,32.227,23.438,39.551,0
16597.426,18.555,34.668,31.250,4.395,10.254,0
16597.430,27.344,35.156,26.367,22.949,12.207,0
16597.434,50.781,34.668,31.250,46.387,36.621,0
16597.438,37.598,30.273,30.762,34.668,-13.672,0
16597.442,1.953,28.320,26.367,12.695,-16.113,0
16597.446,8.789,30.762,28.320,21.484,5.859,0
16597.450,38.086,29.785,30.762,42.969,22.461,0
16597.454,30.273,26.855,32.715,47.363,24.902,0
16597.458,1.465,30.273,33.691,33.203,14.160,0
16597.462,9.766,35.645,34.180,17.578,1.953,0
16597.465,40.527,37.598,33.691,31.250,33.691,0
16597.469,40.527,39.062,35.645,40.039,66.406,0
16597.473,19.531,38.574,34.668,18.555,19.531,0
16597.477,17.090,37.109,35.645,8.301,33.691,0
16597.481,32.715,36.133,33.203,30.273,47.852,0
16597.485,44.922,34.180,31.250,47.363,63.965,0
16597.489,38.574,34.180,34.668,31.250,97.168,0
16597.493,20.020,35.645,36.133,11.719,116.211,0
16597.497,31.738,37.109,31.250,19.531,77.148,0
16597.501,64.453,36.133,30.762,42.969,36.133,0
16597.504,50.293,33.203,34.180,39.062,69.336,0
16597.508,19.043,39.062,38.086,18.555,87.891,0
16597.512,32.227,44.434,42.480,21.484,0.000,0
16597.516,60.059,38.574,37.598,47.852,24.414,0
16597.520,47.363,36.621,35.645,48.340,34.180,0
16597.524,13.672,37.109,36.133,9.766,-8.301,0
16597.528,14.648,36.621,34.668,-2.441,37.109,0
16597.532,34.180,35.156,34.668,26.855,31.250,0
16597.536,36.133,34.668,35.156,47.363,26.367,0
16597.540,25.391,33.691,33.203,29.785,14.648,0
16597.544,17.578,32.715,36.133,11.230,-12.695,0
16597.547,31.250,31.738,38.574,25.879,8.789,0
16597.551,46.875,30.762,36.621,48.340,5.859,0
16597.555,34.180,29.297,35.156,39.551,20.508,0
16597.559,13.184,29.785,36.133,20.020,15.137,0
16597.563,22.461,30.273,36.133,34.668,12.207,0
