timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1553634446.127,-77.148,77.637,11.230,-83.008,52.734,0
1553634446.131,-58.105,74.707,15.137,-69.824,23.438,0
1553634446.135,-57.617,68.848,16.602,-66.895,66.895,0
1553634446.139,-37.598,68.848,15.625,-48.828,61.035,0
1553634446.143,-20.020,65.918,16.113,-30.273,-7.812,0
1553634446.147,-17.090,56.152,15.625,-32.715,-8.789,0
1553634446.151,6.348,57.129,14.160,-17.578,50.293,0
1553634446.155,24.414,57.617,15.625,-2.441,48.340,0
1553634446.158,20.020,43.945,16.602,-11.230,29.785,0
1553634446.162,26.367,39.062,17.578,-1.465,32.715,0
1553634446.166,22.949,49.316,17.090,6.836,60.059,0
1553634446.170,30.273,50.293,19.043,14.648,30.762,0
1553634446.174,41.992,44.922,21.973,23.438,-27.344,0
1553634446.178,52.246,37.109,22.949,35.645,3.906,0
1553634446.182,56.641,22.949,25.879,48.340,0.000,0
1553634446.186,51.270,26.367,27.832,58.594,11.719,0
1553634446.190,54.688,42.480,22.461,45.898,1.953,0
1553634446.194,60.059,42.969,18.066,44.922,-14.648,0
1553634446.197,69.824,37.109,21.973,56.152,-22.461,0
1553634446.201,80.078,36.133,25.879,52.246,-40.039,0
1553634446.205,84.961,34.180,25.391,52.734,-25.879,0
1553634446.209,93.750,29.297,26.367,53.711,-18.066,0
1553634446.213,89.355,30.273,27.832,63.477,1.953,0
1553634446.217,75.195,27.832,30.273,70.801,0.000,0
1553634446.221,61.035,24.902,30.762,72.754,37.109,0
1553634446.225,52.246,25.391,30.273,71.289,24.414,0
1553634446.229,62.012,21.484,29.297,60.547,-2.930,0
1553634446.233,57.129,20.508,31.250,62.988,36.621,0
1553634446.237,56.152,22.949,34.180,60.059,40.039,0
1553634446.240,67.871,23.926,36.133,52.246,36.133,0
1553634446.244,67.871,25.879,34.180,59.082,32.227,0
1553634446.248,58.594,23.438,32.227,59.082,33.691,0
1553634446.252,71.289,18.066,32.227,55.176,45.898,0
1553634446.256,90.332,18.066,33.203,66.406,25.879,0
1553634446.260,72.266,20.508,36.621,64.941,14.648,0
1553634446.264,77.148,21.484,38.574,61.523,42.969,0
1553634446.268,82.031,22.949,39.062,65.918,29.297,0
1553634446.272,72.266,22.949,39.062,70.312,-27.344,0
1553634446.276,78.125,20.996,39.551,60.059,-0.488,0
1553634446.280,69.824,19.043,41.016,54.688,20.996,0
1553634446.283,74.707,17.578,40.527,59.570,-11.719,0
1553634446.287,87.891,16.113,39.551,57.129,8.301,0
1553634446.291,78.613,13.184,37.598,65.918,54.199,0
1553634446.295,70.312,19.531,37.598,70.312,7.812,0
1553634446.299,78.613,22.949,40.527,64.453,-12.695,0
1553634446.303,91.309,22.461,39.062,62.988,24.902,0
1553634446.307,83.984,20.508,40.039,57.129,40.039,0
1553634446.311,88.867,17.090,41.992,51.270,46.387,0
1553634446.315,90.820,21.484,39.551,52.246,55.176,0
1553634446.319,75.195,19.531,38.574,57.617,38.086,0
1553634446.322,72.754,16.113,42.480,55.664,7.812,0
1553634446.326,72.266,16.602,43.457,52.734,-6.348,0
1553634446.330,77.637,16.113,41.992,57.617,48.340,0
1553634446.334,67.871,16.602,41.504,59.570,91.797,0
1553634446.338,55.176,15.137,42.969,41.016,84.473,0
1553634446.342,47.852,17.578,44.922,30.273,17.578,0
1553634446.346,62.500,21.484,41.016,38.086,16.602,0
1553634446.350,59.082,18.066,44.922,38.086,63.477,0
1553634446.354,53.711,18.555,54.199,49.805,38.574,0
1553634446.358,62.500,22.461,54.688,51.758,44.922,0
1553634446.362,62.012,19.531,54.199,47.363,-0.977,0
1553634446.365,47.852,18.555,44.922,25.879,-25.879,0
1553634446.369,51.758,26.855,48.828,16.113,51.758,0
1553634446.373,64.453,31.250,59.082,35.156,56.152,0
1553634446.377,16.602,31.250,48.828,12.695,43.945,0
1553634446.381,12.695,35.156,43.457,-5.859,6.836,0
1553634446.385,28.809,44.922,42.480,5.859,-14.160,0
1553634446.389,0.000,52.734,45.898,-9.766,42.480,0
1553634446.393,-58.105,48.340,48.340,-62.500,70.312,0
1553634446.397,-76.660,60.059,40.527,-80.566,54.688,0
1553634446.401,-80.078,65.918,42.480,-88.379,16.113,0
1553634446.405,-102.051,59.570,49.316,-104.492,-26.855,0
1553634446.408,-126.465,64.453,54.688,-124.023,19.531,0
1553634446.412,-160.645,64.941,59.082,-144.531,29.297,0
1553634446.416,-157.227,62.500,63.477,-151.855,-15.137,0
1553634446.420,-142.090,54.688,70.801,-145.020,37.109,0
1553634446.424,-130.859,51.758,70.312,-136.230,69.336,0
1553634446.428,-133.301,50.781,70.312,-135.254,63.477,0
1553634446.432,-127.930,50.293,72.266,-119.141,63.477,0
1553634446.436,-108.887,47.852,73.242,-112.793,8.789,0
1553634446.440,-109.375,43.457,72.754,-115.723,25.391,0
1553634446.444,-106.445,43.457,73.730,-92.773,43.945,0
1553634446.447,-102.051,35.645,73.730,-65.430,10.742,0
1553634446.451,-61.523,30.273,64.941,-51.270,16.602,0
1553634446.455,-41.016,27.832,61.523,-42.969,-0.488,0
1553634446.459,-44.922,26.367,57.129,-34.668,30.273,0
1553634446.463,-29.785,25.391,46.387,-19.531,51.758,0
1553634446.467,-20.508,24.414,39.551,-17.090,64.941,0
1553634446.471,-4.395,24.414,35.645,7.324,47.363,0
1553634446.475,12.207,28.809,27.832,24.902,7.324,0
1553634446.479,39.551,32.715,16.113,12.695,18.555,0
1553634446.483,43.945,30.762,15.137,25.391,76.172,0
1553634446.487,34.180,30.273,17.090,37.109,50.781,0
1553634446.490,39.551,28.320,16.113,43.945,20.020,0
1553634446.494,50.293,25.879,13.184,60.547,26.855,0
1553634446.498,67.383,22.949,9.277,62.012,-16.602,0
1553634446.502,69.824,17.090,13.184,72.754,-5.371,0
1553634446.506,52.734,13.184,12.695,78.613,101.074,0
1553634446.510,62.012,11.719,10.742,81.055,80.078,0
1553634446.514,88.867,14.648,17.578,77.148,65.918,0
1553634446.518,79.590,20.996,17.578,83.496,83.984,0
1553634446.522,87.402,12.695,17.578,84.473,20.996,0
1553634446.526,96.191,-0.488,20.996,82.031,35.156,0
1553634446.530,76.660,12.207,19.043,93.750,28.320,0
1553634446.533,83.008,23.438,20.508,91.309,17.090,0
1553634446.537,97.656,17.090,23.926,92.773,74.707,0
1553634446.541,106.445,12.207,22.461,104.980,57.129,0
1553634446.545,102.539,11.719,22.949,115.723,32.715,0
1553634446.549,98.633,9.766,24.414,104.004,15.137,0
1553634446.553,106.934,9.277,23.438,92.773,-11.230,0
1553634446.557,108.398,10.742,23.926,98.145,31.738,0
1553634446.561,91.309,7.324,24.414,97.656,56.152,0
1553634446.565,89.844,2.441,25.391,98.633,52.734,0
1553634446.569,90.332,4.395,26.855,103.516,7.812,0
1553634446.572,84.473,8.789,27.344,95.215,15.137,0
1553634446.576,95.703,6.836,27.832,87.891,58.594,0
1553634446.580,103.516,3.906,30.273,89.844,16.113,0
1553634446.584,88.379,4.395,32.227,97.168,9.277,0
1553634446.588,77.148,3.418,34.668,101.562,26.855,0
1553634446.592,96.680,3.418,33.691,95.703,62.988,0
1553634446.596,108.887,2.441,32.227,90.332,65.918,0
1553634446.600,78.125,-3.418,35.156,78.613,-20.020,0
1553634446.604,75.195,-5.859,38.086,88.867,-35.156,0
1553634446.608,97.656,-2.441,39.551,104.492,18.066,0
1553634446.612,85.449,-2.930,37.598,86.914,65.430,0
1553634446.615,94.727,-4.395,35.156,75.684,51.758,0
1553634446.619,103.027,-3.418,38.086,97.656,32.715,0
1553634446.623,83.008,0.488,41.504,99.121,10.742,0
1553634446.627,93.262,4.883,39.551,85.449,9.277,0
1553634446.631,112.793,5.371,39.551,82.520,-7.812,0
1553634446.635,91.309,4.395,43.945,78.125,18.555,0
1553634446.639,70.801,0.977,44.434,84.961,26.855,0
1553634446.643,75.684,-3.906,42.969,95.703,-29.785,0
1553634446.647,81.055,-1.953,44.434,105.957,20.996,0
1553634446.651,83.984,6.836,42.969,113.770,60.547,0
1553634446.655,94.727,11.230,40.527,94.238,12.695,0
1553634446.658,80.566,9.277,41.016,75.195,19.531,0
1553634446.662,67.383,8.789,36.133,81.055,23.926,0
1553634446.666,70.312,8.789,36.621,79.590,35.156,0
1553634446.670,71.289,8.301,41.016,71.289,52.246,0
1553634446.674,78.125,6.348,41.992,77.148,-12.207,0
1553634446.678,76.660,7.812,40.527,72.266,34.180,0
1553634446.682,64.941,6.348,41.504,79.590,70.801,0
1553634446.686,62.500,6.348,43.945,88.867,31.250,0
1553634446.690,65.430,10.254,42.969,76.660,25.879,0
1553634446.694,76.172,8.789,41.504,75.195,9.277,0
1553634446.697,65.430,7.812,41.992,90.820,9.766,0
1553634446.701,63.477,6.348,45.410,92.285,66.895,0
1553634446.705,75.684,7.812,45.898,74.707,13.184,0
1553634446.709,62.012,12.695,45.410,59.570,17.578,0
1553634446.713,69.336,9.277,44.922,67.383,65.918,0
1553634446.717,81.543,7.324,44.434,89.355,62.500,0
1553634446.721,68.848,17.578,43.945,84.473,22.461,0
1553634446.725,36.621,21.484,41.504,39.551,33.203,0
1553634446.729,40.039,20.020,36.133,23.438,69.824,0
1553634446.733,58.105,26.855,32.715,43.945,83.008,0
1553634446.737,49.805,30.762,31.738,23.926,77.148,0
1553634446.740,22.949,27.832,32.715,13.184,58.105,0
1553634446.744,21.973,33.691,33.691,21.484,69.336,0
1553634446.748,24.902,36.621,29.785,20.508,60.059,0
1553634446.752,34.668,31.250,28.320,37.109,36.621,0
1553634446.756,17.578,32.227,31.738,24.414,4.395,0
1553634446.760,-9.766,33.203,26.367,-6.836,26.367,0
1553634446.764,25.391,33.691,20.508,13.672,20.508,0
1553634446.768,17.578,36.133,21.973,12.207,-25.879,0
1553634446.772,0.000,35.645,26.855,3.418,79.590,0
1553634446.776,17.090,37.109,22.949,15.137,84.473,0
1553634446.780,35.645,35.645,20.996,23.926,-21.484,0
1553634446.783,37.598,33.203,25.391,23.926,12.207,0
1553634446.787,33.203,30.273,24.902,17.090,81.543,0
1553634446.791,32.227,27.832,28.809,30.273,60.059,0
1553634446.795,33.203,27.832,32.715,55.176,15.137,0
1553634446.799,44.434,28.320,33.691,51.758,1.465,0
1553634446.803,42.969,26.367,34.180,44.434,1.953,0
1553634446.807,50.293,23.926,31.738,47.363,45.898,0
1553634446.811,42.969,22.949,28.809,38.086,41.992,0
1553634446.815,37.598,23.926,29.785,37.598,23.926,0
1553634446.819,52.246,27.344,27.832,48.340,41.992,0
1553634446.822,59.570,24.414,27.832,30.762,18.555,0
1553634446.826,47.852,20.020,32.715,30.762,-11.719,0
1553634446.830,27.832,18.555,33.203,53.223,-42.969,0
1553634446.834,40.039,18.066,32.227,43.945,1.465,0
1553634446.838,32.715,20.508,33.203,41.504,45.898,0
1553634446.842,22.461,19.043,34.668,53.223,55.664,0
1553634446.846,38.574,20.508,34.668,48.340,71.289,0
1553634446.850,40.527,20.508,33.691,49.316,41.504,0
1553634446.854,44.922,16.602,34.180,53.711,-1.465,0
1553634446.858,48.340,16.113,34.180,47.852,18.066,0
1553634446.862,22.949,19.531,32.227,38.574,45.410,0
1553634446.865,35.645,23.438,32.227,35.156,19.531,0
1553634446.869,37.598,22.949,35.156,32.227,24.902,0
1553634446.873,22.461,22.949,33.691,36.621,64.941,0
1553634446.877,36.621,23.438,36.133,52.246,27.832,0
1553634446.881,35.156,23.438,38.086,48.828,12.207,0
1553634446.885,28.809,22.949,35.645,32.227,26.855,0
1553634446.889,18.066,20.996,34.180,31.738,21.973,0
1553634446.893,29.785,19.043,33.691,43.457,-0.488,0
1553634446.897,24.902,18.555,33.203,39.062,69.336,0
1553634446.901,10.254,22.461,35.645,43.457,44.434,0
1553634446.905,42.480,28.809,36.621,35.645,-2.930,0
1553634446.908,45.898,30.762,37.109,31.738,13.672,0
1553634446.912,23.926,26.855,36.133,30.273,-36.621,0
1553634446.916,29.297,26.855,35.645,20.996,-28.809,0
1553634446.920,32.227,23.438,33.203,18.066,9.277,0
1553634446.924,36.621,20.996,32.227,11.719,40.039,0
1553634446.928,24.414,23.438,34.180,11.719,-9.766,0
1553634446.932,26.367,25.391,32.227,16.602,-2.441,0
1553634446.936,42.480,25.879,33.203,18.555,31.250,0
1553634446.940,35.645,25.879,34.668,19.043,41.992,0
1553634446.944,28.809,27.344,35.156,26.367,22.949,0
1553634446.947,32.715,26.855,36.133,28.809,2.930,0
1553634446.951,47.363,27.344,37.598,33.203,60.547,0
1553634446.955,64.453,31.250,37.598,42.480,51.270,0
1553634446.959,46.875,28.809,37.598,21.484,13.672,0
1553634446.963,37.598,23.926,38.086,11.230,-17.090,0
1553634446.967,45.410,26.855,37.598,23.438,-24.414,0
1553634446.971,43.457,28.809,35.645,10.254,-11.230,0
1553634446.975,37.598,27.344,35.645,11.230,-27.344,0
1553634446.979,22.461,27.832,37.109,22.949,-1.465,0
1553634446.983,25.391,27.832,37.598,10.254,18.555,0
1553634446.987,31.250,25.879,37.598,4.883,12.207,0
1553634446.990,21.973,27.344,37.109,12.695,40.039,0
1553634446.994,32.715,24.902,39.062,27.344,5.371,0
1553634446.998,40.039,28.320,38.574,24.902,27.344,0
1553634447.002,32.227,32.227,36.621,20.508,111.816,0
1553634447.006,31.250,29.785,37.109,27.344,53.223,0
