timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1542907309.724,-11.230,12.207,20.996,24.902,52.246,0
1542907309.727,-14.160,14.648,12.207,29.297,51.758,0
1542907309.731,-19.531,27.344,6.836,33.691,63.477,0
1542907309.735,-14.160,24.414,20.020,33.203,31.738,0
1542907309.739,-13.672,13.184,31.250,31.250,54.199,0
1542907309.743,-19.043,4.395,32.227,23.926,95.215,0
1542907309.747,-10.742,13.184,35.156,21.973,75.684,0
1542907309.751,-5.371,19.043,34.668,18.555,69.336,0
1542907309.755,-19.043,12.695,27.344,19.531,56.152,0
1542907309.759,-18.066,15.625,22.949,28.809,35.156,0
1542907309.763,-16.113,24.414,22.461,24.902,34.668,0
1542907309.767,-6.836,33.691,15.137,15.625,51.270,0
1542907309.770,-1.953,30.762,10.254,6.836,59.082,0
1542907309.774,-5.371,25.879,24.414,6.348,55.176,0
1542907309.778,-25.391,23.926,35.156,3.906,76.172,0
1542907309.782,-37.109,19.531,31.250,-6.836,72.754,0
1542907309.786,-14.648,10.254,29.297,-9.766,55.176,0
1542907309.790,-14.160,-3.906,31.738,-5.371,62.500,0
1542907309.794,-13.672,-5.371,21.973,-9.766,76.172,0
1542907309.798,-10.742,-17.578,15.137,-7.812,38.086,0
1542907309.802,-13.184,-18.066,19.043,-5.371,53.711,0
1542907309.806,-9.766,-20.508,21.484,-11.230,70.312,0
1542907309.810,-20.996,-32.227,31.250,0.000,17.090,0
1542907309.813,-10.742,3.418,40.527,8.789,34.668,0
1542907309.817,1.953,41.504,33.691,3.906,78.125,0
1542907309.821,9.277,38.574,29.297,0.488,16.602,0
1542907309.825,14.160,28.809,35.645,20.020,12.207,0
1542907309.829,2.930,27.344,38.086,32.227,73.242,0
1542907309.833,-5.859,15.625,35.645,12.207,83.984,0
1542907309.837,-16.602,12.207,29.785,7.324,66.895,0
1542907309.841,1.465,21.973,29.297,3.418,22.461,0
1542907309.845,23.926,5.859,34.180,2.930,55.664,0
1542907309.849,-4.883,-3.418,36.621,12.695,91.309,0
1542907309.852,-0.488,17.090,36.133,6.836,74.219,0
1542907309.856,-0.977,21.484,36.621,3.906,39.062,0
1542907309.860,-10.742,20.020,27.344,-0.488,26.855,0
1542907309.864,8.301,12.695,27.832,-1.953,22.461,0
1542907309.868,21.484,7.812,40.039,11.230,31.738,0
1542907309.872,15.137,10.742,45.898,7.324,41.016,0
1542907309.876,15.625,0.000,49.805,4.883,9.766,0
1542907309.880,15.625,-3.906,49.805,27.832,4.883,0
1542907309.884,8.789,5.859,52.734,36.621,50.293,0
1542907309.888,29.785,10.254,59.570,37.109,99.121,0
1542907309.892,46.875,6.836,64.453,26.855,80.078,0
1542907309.895,44.434,0.977,65.918,33.691,29.785,0
1542907309.899,32.715,4.395,70.801,53.223,-31.738,0
1542907309.903,33.203,7.812,78.613,58.105,43.945,0
1542907309.907,55.176,7.812,77.148,71.777,153.320,0
1542907309.911,58.594,6.836,73.242,61.523,129.883,0
1542907309.915,58.105,5.859,74.707,53.711,115.723,0
1542907309.919,74.219,11.230,75.195,56.641,97.656,0
1542907309.923,87.891,16.113,73.242,57.129,23.438,0
1542907309.927,86.914,15.137,78.125,76.172,13.184,0
1542907309.931,65.918,6.836,78.613,69.336,7.324,0
1542907309.935,62.988,3.906,69.336,69.824,18.066,0
1542907309.938,79.102,14.648,69.336,37.109,60.547,0
1542907309.942,88.379,-0.977,76.660,-56.641,73.730,0
1542907309.946,75.195,0.000,73.730,-71.289,32.715,0
1542907309.950,67.871,37.109,68.359,-35.645,63.477,0
1542907309.954,66.895,54.688,58.105,-11.230,89.355,0
1542907309.958,72.754,41.504,48.828,13.184,14.160,0
1542907309.962,64.941,24.414,55.664,29.297,62.988,0
1542907309.966,52.734,16.113,65.918,37.109,85.449,0
1542907309.970,48.340,13.184,66.895,41.504,26.855,0
1542907309.974,48.340,34.180,65.918,46.387,20.996,0
1542907309.977,63.965,48.340,61.523,45.898,50.293,0
1542907309.981,53.711,42.480,62.988,51.270,100.098,0
1542907309.985,44.922,23.438,60.059,55.176,62.988,0
1542907309.989,41.016,27.344,50.293,51.270,44.434,0
1542907309.993,36.621,34.668,50.781,42.969,56.641,0
1542907309.997,38.086,22.949,48.340,49.316,33.691,0
1542907310.001,50.781,27.344,51.758,52.734,55.176,0
1542907310.005,46.875,36.133,51.758,35.156,83.984,0
1542907310.009,11.230,37.109,43.457,38.086,70.312,0
1542907310.013,28.320,11.719,44.922,61.035,12.695,0
1542907310.017,39.551,-41.992,51.270,67.383,1.953,0
1542907310.020,12.207,-14.648,42.969,57.129,33.691,0
1542907310.024,3.418,60.547,36.133,57.129,4.883,0
1542907310.028,21.973,68.359,36.621,66.406,64.941,0
1542907310.032,29.785,55.664,40.039,62.012,75.195,0
1542907310.036,24.414,51.758,45.898,60.547,-8.301,0
1542907310.040,30.273,43.457,42.480,66.895,48.340,0
1542907310.044,28.809,34.668,44.922,68.359,57.129,0
1542907310.048,38.086,30.762,48.340,71.289,38.574,0
1542907310.052,44.434,29.785,40.039,61.035,23.926,0
1542907310.056,28.809,19.043,36.621,54.199,5.859,0
1542907310.060,40.527,14.160,39.551,73.242,25.391,0
1542907310.063,25.879,24.414,41.016,78.613,33.203,0
1542907310.067,14.648,29.785,40.039,74.707,20.508,0
1542907310.071,39.551,32.715,36.133,77.637,21.973,0
1542907310.075,49.316,32.715,31.250,73.730,54.688,0
1542907310.079,51.270,33.203,26.367,67.871,70.312,0
1542907310.083,72.266,34.668,30.762,77.637,75.684,0
1542907310.087,59.570,30.762,41.016,81.055,33.691,0
1542907310.091,22.461,20.020,49.805,81.055,8.789,0
1542907310.095,36.621,20.508,50.293,89.355,42.480,0
1542907310.099,57.617,25.879,43.457,89.844,64.453,0
1542907310.102,69.824,20.020,46.875,98.633,72.266,0
1542907310.106,67.383,13.184,48.828,102.539,52.734,0
1542907310.110,48.340,9.766,39.062,88.379,70.312,0
1542907310.114,44.922,14.160,38.086,86.426,77.637,0
1542907310.118,47.852,19.043,40.527,94.727,26.367,0
1542907310.122,40.039,20.508,36.621,91.309,47.363,0
1542907310.126,45.410,14.648,33.203,86.426,35.156,0
1542907310.130,54.688,6.348,37.109,83.008,63.477,0
1542907310.134,52.734,18.555,35.645,89.844,69.824,0
1542907310.138,53.711,26.367,27.832,82.031,36.133,0
1542907310.142,39.062,12.207,31.250,74.219,102.051,0
1542907310.145,41.016,20.508,35.645,80.078,88.867,0
1542907310.149,59.082,34.180,36.133,77.637,118.652,0
1542907310.153,48.340,30.273,37.109,70.801,170.410,0
1542907310.157,35.156,27.344,36.621,64.453,107.422,0
1542907310.161,50.781,25.879,38.086,63.965,73.730,0
1542907310.165,53.223,19.043,34.180,53.711,89.844,0
1542907310.169,44.922,21.484,31.250,50.781,62.988,0
1542907310.173,51.758,31.738,32.715,56.641,63.477,0
1542907310.177,59.570,30.762,34.180,53.223,20.996,0
1542907310.181,50.293,20.020,36.621,49.316,-27.344,0
1542907310.185,42.969,4.883,41.504,57.617,-37.598,0
1542907310.188,58.594,1.465,50.293,53.223,-21.973,0
1542907310.192,52.246,14.160,47.363,25.391,23.438,0
1542907310.196,42.480,32.715,41.504,11.719,23.926,0
1542907310.200,42.969,50.293,41.504,12.207,30.273,0
1542907310.204,35.645,55.664,37.109,1.465,29.297,0
1542907310.208,18.066,43.945,32.227,-12.207,16.113,0
1542907310.212,1.953,49.805,32.715,-21.484,6.836,0
1542907310.216,-24.414,61.523,41.992,-38.086,18.555,0
