timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
2376.076,58.105,56.641,20.996,89.844,-25.879,0
2376.079,73.730,42.480,34.180,70.312,-11.719,0
2376.083,89.844,57.129,30.273,55.664,-29.785,0
2376.087,65.430,51.758,19.531,73.242,-34.668,0
2376.091,43.945,45.898,21.484,85.938,-25.391,0
2376.095,71.289,61.035,14.160,74.707,-5.371,0
2376.099,59.082,62.500,25.391,47.363,12.695,0
2376.103,53.223,45.410,38.574,82.520,-6.348,0
2376.107,62.012,54.688,29.297,85.449,-14.648,0
2376.111,88.379,53.223,20.508,84.473,8.301,0
2376.115,85.449,32.715,31.738,95.703,14.648,0
2376.119,61.523,41.992,30.273,50.293,-3.418,0
2376.122,45.898,50.781,20.020,68.848,18.066,0
2376.126,41.992,40.039,32.715,96.191,43.945,0
2376.130,61.035,39.551,36.621,80.078,25.391,0
2376.134,72.754,44.922,26.855,55.664,1.465,0
2376.138,53.223,48.340,15.137,45.410,-4.395,0
2376.142,34.668,50.781,15.137,64.453,15.137,0
2376.146,33.203,39.062,26.855,81.543,-9.277,0
2376.150,60.059,30.762,25.879,75.684,-25.391,0
2376.154,71.777,44.922,21.484,55.176,18.555,0
2376.158,39.551,44.434,28.320,75.195,54.199,0
2376.162,38.086,42.480,25.391,63.477,34.668,0
2376.165,59.570,50.293,26.367,41.504,3.906,0
2376.169,92.773,46.387,28.809,58.594,2.441,0
2376.173,80.566,44.922,22.461,72.266,36.133,0
2376.177,56.152,52.734,22.461,67.383,40.039,0
2376.181,56.641,39.551,27.344,59.570,10.254,0
2376.185,82.520,32.715,31.250,65.918,0.488,0
2376.189,77.148,41.992,29.297,78.613,-1.465,0
2376.193,59.570,46.875,24.414,72.754,-9.277,0
2376.197,68.359,47.363,24.414,57.129,7.812,0
2376.201,96.191,52.734,26.855,50.293,33.203,0
2376.204,69.824,52.246,29.297,62.988,10.254,0
2376.208,43.457,41.992,35.156,84.961,-17.090,0
2376.212,68.848,43.457,36.621,60.059,-10.742,0
2376.216,88.867,45.410,33.691,33.691,23.926,0
2376.220,76.172,48.340,32.227,38.574,22.461,0
2376.224,64.941,49.805,34.180,57.129,10.254,0
2376.228,70.801,48.340,38.574,69.824,38.086,0
2376.232,62.012,44.434,39.062,61.035,21.973,0
2376.236,80.078,47.363,32.227,53.711,5.371,0
2376.240,82.520,50.781,29.297,51.270,25.391,0
2376.244,82.520,48.828,29.785,64.941,31.250,0
2376.247,101.562,50.293,32.227,71.777,11.230,0
2376.251,99.121,48.340,30.273,43.457,-45.898,0
2376.255,74.219,48.828,30.273,57.617,-40.527,0
2376.259,66.895,43.457,35.156,60.547,4.395,0
2376.263,43.457,40.039,30.273,29.297,8.301,0
2376.267,41.504,39.551,29.785,34.668,-3.906,0
