timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1192.193,21.973,39.062,26.855,11.230,2.441,1
1192.197,16.113,37.598,28.320,18.066,23.438,0
1192.201,8.789,38.086,29.785,21.973,17.090,0
1192.205,12.695,39.551,31.250,16.113,17.578,0
1192.209,18.066,39.551,32.227,12.695,-2.930,0
1192.212,14.160,41.504,30.762,10.742,-14.160,0
1192.216,13.672,40.039,27.832,12.207,41.992,0
1192.220,14.160,38.086,28.320,16.113,44.434,0
1192.224,12.207,37.598,30.273,8.789,-2.441,0
1192.228,14.160,37.109,28.809,8.301,42.969,0
1192.232,14.160,36.621,29.297,18.066,65.430,0
1192.236,13.184,38.574,29.297,21.973,23.926,0
1192.240,16.113,38.086,29.785,18.555,14.160,0
1192.244,16.602,38.086,26.855,12.207,20.508,0
1192.248,12.695,37.598,25.879,19.043,32.715,0
1192.252,12.695,35.645,29.297,19.531,25.879,0
1192.255,13.672,33.691,27.832,10.742,9.766,0
1192.259,13.184,33.203,25.879,8.789,14.160,0
1192.263,10.742,31.738,27.344,9.766,31.250,0
1192.267,10.254,32.715,30.273,16.113,41.016,0
1192.271,14.160,36.133,29.785,20.508,43.945,0
1192.275,15.625,35.645,27.832,12.207,33.203,0
1192.279,13.184,38.086,30.762,12.695,0.977,0
1192.283,10.742,37.598,28.320,15.137,5.859,0
1192.287,9.277,34.180,26.855,8.301,22.461,0
1192.291,7.324,35.156,26.367,-0.488,-0.977,0
1192.295,8.301,39.062,24.902,-4.395,14.648,0
1192.298,9.766,39.062,27.344,7.812,35.645,0
1192.302,12.695,37.109,27.832,18.066,15.625,0
1192.306,12.207,39.551,26.855,12.207,-10.742,0
1192.310,11.719,38.574,28.320,5.859,-19.531,0
1192.314,8.789,34.668,29.785,11.719,-5.371,0
1192.318,7.324,36.133,25.879,15.137,16.602,0
1192.322,8.789,38.574,23.438,9.766,12.207,0
1192.326,8.301,36.621,27.344,4.395,4.883,0
1192.330,5.859,36.621,24.902,6.836,13.184,0
1192.334,7.324,37.109,21.973,12.207,22.461,0
1192.337,11.230,36.133,24.414,11.230,22.461,0
1192.341,15.137,35.645,25.391,3.906,15.137,0
1192.345,11.230,35.645,24.902,4.395,33.203,0
1192.349,6.836,35.645,23.438,7.324,18.555,0
1192.353,9.766,38.574,21.973,10.254,-0.488,0
1192.357,9.766,39.551,20.508,2.441,1.953,0
1192.361,8.789,34.668,20.508,-2.930,4.395,0
1192.365,7.324,32.227,22.949,9.277,43.945,0
1192.369,6.348,33.203,23.438,7.812,64.453,0
1192.373,11.230,35.645,19.531,-2.441,64.453,0
1192.377,10.254,36.621,19.531,-7.324,50.293,0
1192.380,0.488,34.668,20.508,-6.836,32.715,0
1192.384,1.953,34.180,18.555,-0.977,30.273,0
1192.388,7.324,33.203,17.090,-6.348,47.852,0
1192.392,10.254,33.691,17.090,-12.695,35.645,0
1192.396,10.254,32.715,18.555,-0.977,33.203,0
1192.400,14.648,33.691,16.602,3.418,65.430,0
1192.404,15.137,33.691,13.672,1.465,38.574,0
1192.408,11.719,28.809,13.184,-7.812,21.973,0
1192.412,13.184,29.297,16.113,-4.883,32.715,0
1192.416,14.648,32.715,19.531,10.742,23.438,0
1192.420,14.648,31.738,17.090,8.301,25.879,0
1192.423,15.137,30.762,17.578,4.395,28.320,0
1192.427,17.578,31.250,19.043,7.324,21.973,0
1192.431,19.043,31.250,17.578,9.766,24.902,0
1192.435,17.578,30.273,20.508,17.578,31.738,0
1192.439,15.625,31.250,21.973,14.160,46.387,0
1192.443,13.184,27.832,18.555,3.906,44.434,0
1192.447,7.324,25.879,18.555,9.766,41.992,0
1192.451,10.254,29.297,20.996,13.672,24.414,0
1192.455,11.719,30.762,21.484,11.230,8.789,0
1192.459,4.395,29.297,19.043,2.441,20.508,0
1192.462,2.930,29.785,16.602,0.977,15.137,0
1192.466,4.883,30.273,19.043,8.789,37.109,0
1192.470,2.930,27.344,21.484,6.348,45.410,0
1192.474,6.348,28.809,17.578,-0.488,26.367,0
1192.478,9.766,30.273,15.137,1.953,13.184,0
1192.482,3.418,29.297,15.625,4.883,12.695,0
1192.486,0.488,30.273,18.066,2.441,-4.395,0
1192.490,6.348,29.297,18.555,-2.930,-17.090,0
1192.494,8.301,26.367,15.625,-2.441,-2.441,0
1192.498,8.789,28.809,13.184,5.859,-7.812,0
1192.502,8.789,29.785,15.137,5.859,7.812,0
1192.505,10.254,28.809,18.555,0.977,4.395,0
1192.509,12.207,28.320,19.531,-1.953,3.906,0
1192.513,10.742,26.367,18.066,3.906,16.602,0
1192.517,11.719,28.809,17.578,4.883,-17.090,0
1192.521,17.578,31.738,16.602,-11.230,-43.457,0
1192.525,27.832,31.738,17.578,-15.625,-30.273,0
1192.529,35.645,35.156,17.578,-4.395,-12.207,0
1192.533,38.086,36.133,16.602,0.488,8.789,0
1192.537,37.598,35.156,14.648,-5.371,15.625,0
1192.541,30.273,36.133,15.137,-13.672,-22.949,0
1192.545,21.973,35.645,17.578,-4.883,-25.879,0
1192.548,18.066,34.180,18.066,8.301,12.695,0
1192.552,13.672,31.250,16.602,11.230,11.230,0
1192.556,11.719,32.715,15.625,8.301,23.926,0
1192.560,9.277,33.691,18.555,10.254,26.367,0
1192.564,3.418,32.227,22.949,20.508,35.156,0
1192.568,5.859,35.156,22.949,20.020,41.504,0
1192.572,1.465,33.691,20.020,13.672,42.969,0
1192.576,0.000,26.367,18.066,11.230,63.477,0
1192.580,3.418,26.855,16.602,10.254,59.082,0
1192.584,4.883,31.250,19.043,17.578,45.410,0
1192.587,2.441,30.273,20.508,16.113,25.391,0
1192.591,2.441,31.250,18.066,6.836,13.184,0
1192.595,2.441,34.180,17.578,1.465,3.418,0
1192.599,-3.906,31.738,18.066,-0.488,-9.277,0
1192.603,-1.953,31.738,17.090,0.977,-5.371,0
1192.607,-2.930,34.180,16.113,-9.277,5.859,0
1192.611,-2.441,32.715,17.090,-8.789,2.441,0
1192.615,-1.953,31.250,16.602,1.953,-4.395,0
1192.619,-4.395,31.738,17.090,5.371,3.906,0
1192.623,0.000,28.809,20.508,-0.488,2.441,0
1192.627,0.977,28.809,20.020,-2.441,-2.930,0
1192.630,-6.836,29.785,20.508,7.324,17.578,0
1192.634,-7.812,27.344,20.508,6.836,19.043,0
1192.638,-4.883,27.832,19.043,-0.977,9.277,0
1192.642,-2.441,29.785,18.066,-11.719,-13.184,0
1192.646,1.953,31.738,16.113,-4.883,0.977,0
1192.650,2.441,31.738,18.066,5.371,20.508,0
1192.654,6.836,32.715,20.508,4.395,-0.977,0
1192.658,6.348,32.227,20.020,-3.906,-13.672,0
1192.662,5.371,32.715,21.484,1.953,22.461,0
1192.666,8.789,33.691,23.926,13.184,33.691,0
1192.670,9.766,32.227,23.438,9.766,29.785,0
1192.673,11.230,33.691,21.973,5.371,39.062,0
1192.677,9.766,33.203,25.391,3.906,19.531,0
1192.681,7.324,31.738,26.855,9.766,14.160,0
1192.685,4.883,36.133,24.414,11.230,4.395,0
1192.689,4.395,31.738,24.414,2.441,-13.672,0
1192.693,4.883,25.879,23.926,-2.441,9.277,0
1192.697,1.953,26.855,21.973,6.836,-2.930,0
1192.701,2.441,26.855,20.996,5.371,-2.441,0
1192.705,4.395,28.809,20.996,0.488,15.137,0
1192.709,6.836,29.297,22.461,-1.465,-27.344,0
1192.712,7.324,29.785,22.949,1.953,-29.297,0
1192.716,6.836,30.762,23.438,10.254,-11.230,0
