timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
2689.962,90.820,33.203,65.918,101.074,131.348,0
2689.965,-25.391,29.785,69.824,-29.785,-0.488,0
2689.969,-48.828,32.715,69.336,-59.570,-98.633,0
2689.973,62.500,34.668,63.477,65.918,49.316,0
2689.977,100.586,34.180,62.988,117.188,149.902,0
2689.981,1.953,34.668,65.430,3.418,35.156,0
2689.985,-54.688,33.691,63.965,-75.195,-87.402,0
2689.989,35.645,33.203,62.988,28.809,9.766,0
2689.993,111.816,37.109,62.500,121.582,142.090,0
2689.997,36.621,35.645,62.988,38.086,108.398,0
2690.001,-55.176,32.227,66.406,-67.871,-40.039,0
2690.005,9.766,35.156,67.871,-4.395,-43.945,0
2690.008,111.816,35.156,68.848,114.258,99.121,0
2690.012,68.359,32.715,71.289,74.707,124.023,0
2690.016,-44.434,34.180,70.312,-56.152,0.488,0
2690.020,-27.344,36.621,70.312,-41.504,-49.805,0
2690.024,84.473,33.691,71.289,90.332,71.289,0
2690.028,90.820,32.715,73.242,103.516,134.277,0
2690.032,-18.555,30.762,71.777,-27.832,33.691,0
2690.036,-47.363,28.320,70.801,-64.453,-45.410,0
2690.040,61.035,36.133,73.242,66.895,37.109,0
2690.044,109.375,42.969,74.219,128.418,132.324,0
2690.048,12.207,40.527,72.266,20.020,77.148,0
2690.051,-52.734,40.527,72.754,-63.965,-52.734,0
2690.055,31.250,40.039,76.660,22.461,-35.645,0
2690.059,108.398,36.133,75.684,114.258,105.469,0
2690.063,41.504,34.180,74.219,41.992,116.699,0
2690.067,-56.152,35.645,75.195,-68.848,-61.035,0
2690.071,-4.883,42.480,76.172,-16.113,-74.219,0
2690.075,108.398,46.875,75.195,108.887,85.449,0
2690.079,79.102,45.410,73.242,88.379,112.305,0
2690.083,-38.574,40.527,69.336,-42.969,-19.531,0
2690.087,-32.227,38.574,72.266,-42.480,-74.219,0
2690.090,81.543,41.016,77.148,88.867,64.453,0
2690.094,94.238,42.480,78.613,113.281,150.391,0
2690.098,-11.719,38.574,80.566,-6.836,46.387,0
2690.102,-42.969,42.480,83.008,-57.129,-102.539,0
2690.106,60.547,48.828,83.008,57.617,-3.906,0
2690.110,117.188,42.480,80.078,131.348,159.180,0
2690.114,25.391,37.598,77.637,28.809,51.270,0
2690.118,-52.246,36.621,78.613,-68.359,-98.145,0
2690.122,27.832,41.016,78.125,15.137,-39.062,0
2690.126,117.676,43.945,74.219,121.582,113.770,0
2690.130,56.152,41.992,73.242,57.617,110.840,0
